group	x	y
46428	-1893412800	26.9
46428	-1890734400	29
46428	-1888315200	24.5
46428	-1885636800	21.1
46428	-1883044800	16.4
46428	-1880366400	12.9
46428	-1877774400	11.5
46428	-1875096000	14.2
46428	-1872417600	18.2
46428	-1869825600	19
46428	-1867147200	22.8
46428	-1864555200	25.8
46428	-1861876800	27.2
46428	-1859198400	24.9
46428	-1856779200	23.3
46428	-1854100800	19.8
46428	-1851508800	15.9
46428	-1848830400	11.1
46428	-1846238400	11.7
46428	-1843560000	14.5
46428	-1840881600	18.1
46428	-1838289600	21.4
46428	-1835611200	25.8
46428	-1833019200	26.8
46428	-1830340800	29.1
46428	-1827662400	31
46428	-1825156800	27
46428	-1822478400	19.5
46428	-1819886400	15.7
46428	-1817208000	12.1
46428	-1814616000	11.2
46428	-1811937600	14.9
46428	-1809259200	17.6
46428	-1806667200	21.6
46428	-1803988800	23.3
46428	-1801396800	28
46428	-1798718400	29.8
46428	-1796040000	28.2
46428	-1793620800	23.3
46428	-1790942400	21.7
46428	-1788350400	13.3
46428	-1785672000	10.7
46428	-1783080000	12
46428	-1780401600	14.1
46428	-1777723200	16.1
46428	-1775131200	23.2
46428	-1772452800	24.3
46428	-1769860800	29.3
46428	-1767182400	30
46428	-1764504000	30.4
46428	-1762084800	26.2
46428	-1759406400	22
46428	-1756814400	16.2
46428	-1754136000	13.6
46428	-1751544000	11.5
46428	-1748865600	16.3
46428	-1746187200	17.3
46428	-1743595200	22.7
46428	-1740916800	30.1
46428	-1738324800	29.9
46428	-1735646400	28.8
46428	-1732968000	31.6
46428	-1730548800	25.9
46428	-1727870400	20.6
46428	-1725278400	15.1
46428	-1722600000	14.3
46428	-1720008000	12.7
46428	-1717329600	13.8
46428	-1714651200	18.3
46428	-1712059200	20.5
46428	-1709380800	25.1
46428	-1706788800	27.5
46428	-1704110400	29.9
46428	-1701432000	28.9
46428	-1698926400	26
46428	-1696248000	18.4
46428	-1693656000	17.4
46428	-1690977600	13.4
46428	-1688385600	11.4
46428	-1685707200	13.1
46428	-1683028800	17.2
46428	-1680436800	18.6
46428	-1677758400	20.4
46428	-1675166400	26.4
46428	-1672488000	28.1
46428	-1669809600	24.4
46428	-1667390400	24.5
46428	-1664712000	18.7
46428	-1662120000	14.4
46428	-1659441600	11.9
46428	-1656849600	11.8
46428	-1654171200	13
46428	-1651492800	17.3
46428	-1648900800	21.5
46428	-1646222400	21.9
46428	-1643630400	28.9
46428	-1640952000	27.6
46428	-1638273600	27.5
46428	-1635854400	23.9
46428	-1633176000	20
46428	-1630584000	16.5
46428	-1627905600	12.9
46428	-1625313600	11.2
46428	-1622635200	14.2
46428	-1619956800	16.8
46428	-1617364800	22.1
46428	-1614686400	25.8
46428	-1612094400	27.9
