group	x	y
48648	-102600000	20.1
48648	-99921600	22
48648	-97329600	24.5
48648	-94651200	23.9
48648	-91972800	25.1
48648	-89553600	24.1
48648	-86875200	22.5
48648	-84283200	20.7
48648	-81604800	19.1
48648	-79012800	18.6
48648	-76334400	20.8
48648	-73656000	20.1
48648	-71064000	23.2
48648	-68385600	22
48648	-65793600	21.2
48648	-63115200	24.4
48648	-60436800	23
48648	-57931200	23.8
48648	-55252800	20.5
48648	-52660800	18.3
48648	-49982400	17.2
48648	-47390400	17.1
48648	-44712000	17.4
48648	-42033600	19.4
48648	-39441600	20.2
48648	-36763200	23.8
48648	-34171200	23.7
48648	-31492800	25.4
48648	-28814400	26.3
48648	-26395200	22.7
48648	-23716800	20.4
48648	-21124800	19
48648	-18446400	17.9
48648	-15854400	17
48648	-13176000	18.4
48648	-10497600	20.1
48648	-7905600	19.4
48648	-5227200	22.2
48648	-2635200	21.1
48648	43200	23.1
48648	2721600	23.1
48648	5140800	23
48648	7819200	20.5
48648	10411200	19.9
48648	13089600	18.4
48648	15681600	17
48648	18360000	17.6
48648	21038400	18.8
48648	23630400	21.3
48648	26308800	22.3
48648	28900800	25.5
48648	31579200	25
48648	34257600	26
48648	36676800	25
48648	39355200	23
48648	41947200	20
48648	44625600	18.5
48648	47217600	17.5
48648	49896000	18.9
48648	52574400	20.3
48648	55166400	20.5
48648	57844800	21.6
48648	60436800	23.9
48648	63115200	25
48648	65793600	24.3
48648	68299200	24.9
48648	70977600	21.1
48648	73569600	19
48648	76248000	18.2
48648	78840000	17.6
48648	81518400	19.2
48648	84196800	20.1
48648	86788800	22.1
48648	89467200	23.3
48648	92059200	24.5
48648	94737600	25.8
48648	97416000	26.5
48648	99835200	24.6
48648	102513600	24.6
48648	105105600	19.8
48648	107784000	19.2
48648	110376000	18.8
48648	113054400	19.3
48648	115732800	20.1
48648	118324800	21.4
48648	121003200	22
48648	123595200	24.4
48648	126273600	25.5
48648	128952000	25.3
48648	131371200	24.5
48648	134049600	22
48648	136641600	20.1
48648	139320000	17.2
48648	141912000	17.1
48648	144590400	18.9
48648	147268800	22
48648	149860800	22.3
48648	152539200	23.2
48648	155131200	23.4
48648	157809600	24.1
48648	160488000	25.8
48648	162907200	24.6
48648	165585600	20.5
48648	168177600	19.3
48648	170856000	18.6
48648	173448000	16.8
48648	176126400	19.8
48648	178804800	20.4
48648	181396800	22.9
48648	184075200	23.1
48648	186667200	24.9
48648	189345600	25.6
48648	192024000	24.3
48648	194529600	24.3
48648	197208000	22.7
48648	199800000	20.3
48648	202478400	18.6
48648	205070400	17.7
48648	207748800	19.3
48648	210427200	20.2
48648	213019200	21.4
48648	215697600	23.8
48648	218289600	24.1
48648	220968000	24.9
48648	223646400	25.4
48648	226065600	25.3
48648	228744000	22.7
48648	231336000	19.2
48648	234014400	18.8
48648	236606400	18.6
48648	239284800	20.6
48648	241963200	20.7
48648	244555200	23.3
48648	247233600	23.4
48648	249825600	23.3
48648	252504000	25.6
48648	255182400	24.2
48648	257601600	24.2
48648	260280000	22
48648	262872000	19.2
48648	265550400	17.5
48648	268142400	18.5
48648	270820800	18.2
48648	273499200	19.9
48648	276091200	22.4
48648	278769600	23.3
48648	281361600	24.1
48648	284040000	22.8
48648	286718400	24.3
48648	289137600	23.6
48648	291816000	21.2
48648	294408000	20.7
48648	297086400	17.5
48648	299678400	17.1
48649	-283953600	23.9
48649	-281275200	24.4
48649	-278856000	24.1
48650	-283953600	22.1
48650	-281275200	23
48650	-278856000	22.7
48650	-276177600	21.2
48650	-273585600	18.6
48650	-270907200	17.4
48650	-268315200	16.7
48650	-265636800	18.3
48650	-262958400	22.5
48650	-260366400	22.6
48650	-257688000	23.7
48650	-255096000	22
48650	-252417600	23.2
48650	-249739200	23.1
48650	-247320000	22.6
48650	-244641600	20.8
48650	-242049600	17.8
48650	-239371200	15
48650	-236779200	15.8
48650	-234100800	18.4
48650	-231422400	20.6
48650	-228830400	21
48650	-226152000	21.6
48650	-223560000	22.1
48650	-220881600	23.4
48650	-218203200	22.8
48650	-215784000	23.2
48651	-242049600	17.8
48651	-239371200	15.6
48651	-236779200	16.4
48651	-234100800	18.6
48651	-231422400	20
48651	-228830400	19.5
48652	99835200	21.7
48652	102513600	21.7
48652	105105600	17.4
48652	107784000	17.8
48652	110376000	17.7
48652	113054400	18.9
48652	115732800	19.1
48652	118324800	18.4
48652	121003200	18.5
48652	123595200	20.4
48652	126273600	21
48652	128952000	22.9
48652	131371200	21.6
48652	134049600	20.6
48652	136641600	17.9
48652	139320000	15.9
48652	141912000	15.2
48652	144590400	17.5
48652	147268800	20.5
48652	149860800	20.2
48652	152539200	20.7
48652	155131200	20
48652	157809600	22.3
48652	160488000	22.8
48652	162907200	22.6
48652	165585600	19.5
48652	168177600	16.8
48652	170856000	16.3
48652	173448000	15.7
48652	176126400	16.8
48652	178804800	19.4
48652	181396800	20.1
48652	184075200	19.9
48652	186667200	21.2
48652	189345600	22.2
48652	192024000	21.6
48652	194529600	21.5
48652	197208000	20.1
48652	199800000	17.5
48652	202478400	16.3
48652	205070400	15.2
48652	207748800	16.9
48652	210427200	17.4
48652	213019200	18.1
48652	215697600	20
48652	218289600	20.5
48652	220968000	20.9
48652	223646400	21.2
48652	226065600	21.5
48652	228744000	19
48652	231336000	15.8
48652	234014400	16.6
48652	236606400	17.2
48652	239284800	18.7
48652	241963200	18.7
48652	244555200	20.4
48652	247233600	20.7
48652	249825600	20.5
48652	252504000	21.8
48652	255182400	21.1
48652	257601600	21.2
48652	260280000	19.1
48652	262872000	17
48652	265550400	15.1
48653	-283953600	22.4
48653	-281275200	23.1
48653	-278856000	22.7
48653	-276177600	20.8
48653	-273585600	18.2
48653	-270907200	16.9
48654	-283953600	26.4
48654	-281275200	27.6
48654	-278856000	27.4
48654	-276177600	26.7
48655	-283953600	23.1
48655	-281275200	22.9
48655	-278856000	22.9
48655	-276177600	21.4
48655	-273585600	19.1
48655	-270907200	18.1
48656	-912427200	24
48656	-910008000	22
48656	-907329600	21.3
48656	-904737600	18.4
48656	-902059200	15.5
48656	-899467200	15.4
48656	-896788800	18.2
48657	-283953600	26.4
48657	-281275200	27.2
48657	-278856000	26.7
48657	-276177600	25.7
48657	-273585600	23.3
48657	-270907200	22
48657	-268315200	21.3
48657	-265636800	22.9
48657	-262958400	26.2
48658	-283953600	22.8
48658	-281275200	23.3
48658	-278856000	22.8
48658	-276177600	21.7
48658	-273585600	19.3
48658	-270907200	18.2
48658	-268315200	17.4
48658	-265636800	19.1
48658	-262958400	22.3
48658	-260366400	22
48658	-257688000	22.2
48658	-255096000	22.6
48658	-252417600	23
48658	-249739200	23
48658	-247320000	23.1
48658	-244641600	20.9
48658	-242049600	18.4
48659	-283953600	26.6
48659	-281275200	27.1
48659	-278856000	27
48659	-276177600	25.8
48659	-273585600	23.8
48659	-270907200	22.3
48659	-268315200	21.5
48659	-265636800	23
48659	-262958400	25
48659	-260366400	25.1
48659	-257688000	25.7
48659	-255096000	25.9
48659	-252417600	27.2
48659	-249739200	26.9
48659	-247320000	26.9
48659	-244641600	25.1
48659	-242049600	22.7
48659	-239371200	20
48659	-236779200	20.9
48659	-234100800	22.4
48659	-231422400	22.8
48659	-228830400	22.9
48659	-226152000	24.9
48659	-223560000	25.6
48659	-220881600	27.9
48659	-218203200	27.1
48659	-215784000	28.5
48659	-213105600	25.6
48659	-210513600	23.3
48659	-207835200	21.8
48659	-205243200	21.8
48659	-202564800	22.3
48659	-199886400	24.2
48659	-197294400	25.3
48659	-194616000	26.4
48659	-192024000	25.8
48659	-189345600	25.8
48659	-186667200	27.2
48659	-184161600	26.1
48659	-181483200	25.3
48659	-178891200	22.6
48659	-176212800	21.6
48659	-173620800	19.5
48659	-170942400	21.8
48659	-168264000	22.6
48659	-165672000	23.2
48659	-162993600	23.6
48659	-160401600	25.1
48659	-157723200	25.8
48659	-155044800	27.2
48659	-152625600	26.2
48659	-149947200	25.2
48659	-147355200	23.5
48659	-144676800	22.9
48659	-142084800	21.6
48659	-139406400	22.9
48659	-136728000	23.9
48659	-134136000	23.8
48659	-131457600	25.3
48659	-128865600	27.7
48659	-126187200	26.9
48659	-123508800	27.8
48659	-121089600	27.3
48659	-118411200	24.6
48659	-115819200	23.3
48659	-113140800	22.2
48659	-110548800	21.6
48659	-107870400	21.5
48659	-105192000	22.2
48659	-102600000	24.6
48659	-99921600	24.5
48659	-97329600	27
48659	-94651200	27
48659	-91972800	27.9
48659	-89553600	26.9
48659	-86875200	25.3
48659	-84283200	23.4
48659	-81604800	22.8
48659	-79012800	21.3
48659	-76334400	22.8
48659	-73656000	22.9
48659	-71064000	25.1
48659	-68385600	25.1
48659	-65793600	24.3
48659	-63115200	26.7
48659	-60436800	25.5
48659	-57931200	26.3
48659	-55252800	23.2
48659	-52660800	21
48659	-49982400	20.4
48659	-47390400	20.3
48659	-44712000	20.1
48659	-42033600	21.3
48659	-39441600	22.1
48659	-36763200	25
48659	-34171200	25.9
48659	-31492800	27.6
48659	-28814400	27.9
48659	-26395200	27.1
48659	-23716800	25
48659	-21124800	24.1
48659	-18446400	22.3
48659	-15854400	21.3
48659	-13176000	22.1
48659	-10497600	23.2
48659	-7905600	22.8
48659	-5227200	25.5
48659	-2635200	24.4
48659	43200	26.4
48659	2721600	26.7
48659	5140800	27.6
48659	7819200	25.2
48659	10411200	24.5
48659	13089600	23.3
48659	15681600	20.7
48659	18360000	21.8
48659	21038400	22.2
48659	23630400	22.8
48659	26308800	23.5
48659	28900800	27.6
48659	31579200	27.9
48659	34257600	28.7
48659	36676800	28.1
48659	39355200	25.9
48659	41947200	24.2
48659	44625600	22
48659	47217600	21.8
48659	49896000	22.1
48659	52574400	22.5
48659	55166400	22.7
48659	57844800	23.3
48659	60436800	26.4
48659	63115200	28.1
48659	65793600	27.4
48659	68299200	27.8
48659	70977600	24.6
48659	73569600	23.5
48659	76248000	23.5
48659	78840000	21.8
48659	81518400	22.6
48659	84196800	22.8
48659	86788800	24.1
48659	89467200	25.8
48659	92059200	26.7
48659	94737600	29.1
48659	97416000	29
48659	99835200	27
48659	102513600	27.4
48659	105105600	23.8
48659	107784000	24.1
48659	110376000	23.1
48659	113054400	22.4
48659	115732800	22.7
48659	118324800	22.9
48659	121003200	23.1
48659	123595200	26.6
48659	126273600	27.6
48659	128952000	27.5
48659	131371200	27.2
48659	134049600	25.3
48659	136641600	24.1
48659	139320000	21.8
48659	141912000	22.1
48659	144590400	22.8
48659	147268800	23.7
48659	149860800	24.2
