group	x	y
34232	-2808475200	-0.7
34232	-2805796800	-0.8
34232	-2803377600	1.2
34232	-2800699200	4.5
34232	-2798107200	9.8
34232	-2795428800	13.3
34232	-2792836800	16.6
34232	-2790158400	15.5
34232	-2787480000	13.8
34232	-2784888000	7.9
34232	-2782209600	7.4
34232	-2779617600	3.9
34232	-2776939200	4.1
34232	-2774260800	4.2
34232	-2771841600	6
34232	-2769163200	7.6
34232	-2766571200	11.3
34232	-2763892800	14
34232	-2761300800	16.6
34232	-2758622400	15.2
34232	-2755944000	14.9
34232	-2753352000	10.6
34232	-2750673600	5.8
34232	-2748081600	1.9
34232	-2745403200	1.5
34232	-2742724800	3.5
34232	-2740305600	0.7
34232	-2737627200	6.1
34232	-2735035200	10.3
34232	-2732356800	14
34232	-2729764800	15.8
34232	-2727086400	16
34232	-2724408000	14.6
34232	-2721816000	11.1
34232	-2719137600	7.2
34232	-2716545600	4.4
34232	-2713867200	5.1
34232	-2711188800	4.2
34232	-2708683200	4.8
34232	-2706004800	6.3
34232	-2703412800	10.7
34232	-2700734400	13.3
34232	-2698142400	17.1
34232	-2695464000	17.9
34232	-2692785600	16.1
34232	-2690193600	11.3
34232	-2687515200	5.3
34232	-2684923200	4.2
34232	-2682244800	0.8
34232	-2679566400	3.4
34232	-2677147200	3.1
34232	-2674468800	7.2
34232	-2671876800	8.8
34232	-2669198400	13.5
34232	-2666606400	16.1
34232	-2663928000	14.6
34232	-2661249600	13.2
34232	-2658657600	9.3
34232	-2655979200	4.7
34232	-2653387200	3.8
34232	-2650708800	1.3
34232	-2648030400	-1.2
34232	-2645611200	0.4
34232	-2642932800	5.7
34232	-2640340800	10
34232	-2637662400	13
34232	-2635070400	15.2
34232	-2632392000	16.5
34232	-2629713600	15.9
34232	-2627121600	11.4
34232	-2624443200	8.5
34232	-2621851200	3.5
34232	-2619172800	0.4
34232	-2616494400	1.7
34232	-2614075200	2.5
34232	-2611396800	5.4
34232	-2608804800	8.5
34232	-2606126400	12.9
34232	-2603534400	16
34232	-2600856000	15.4
34232	-2598177600	13.5
34232	-2595585600	8.7
34232	-2592907200	5.3
34232	-2590315200	2.4
34232	-2587636800	1.1
34232	-2584958400	-0.6
34232	-2582452800	-0.8
34232	-2579774400	3
34232	-2577182400	8.3
34232	-2574504000	12.6
34232	-2571912000	13.4
34232	-2569233600	14.3
34232	-2566555200	13.6
34232	-2563963200	9
34232	-2561284800	5.4
34232	-2558692800	4.1
34232	-2556014400	1.2
34232	-2553336000	-0.2
34232	-2550916800	1.2
34232	-2548238400	5.1
34232	-2545646400	12.4
34232	-2542968000	16.8
34232	-2540376000	15.6
34232	-2537697600	15.4
34232	-2535019200	13.1
34232	-2532427200	9.8
34232	-2529748800	6.6
34232	-2527156800	2
34232	-2524478400	3.8
34232	-2521800000	0.5
34232	-2519380800	3.5
34232	-2516702400	5.6
34232	-2514110400	10.8
34232	-2511432000	12.5
34232	-2508840000	14.4
34232	-2506161600	15.6
34232	-2503483200	14.8
34232	-2500891200	10.4
34232	-2498212800	5.6
34232	-2495620800	-1.6
34232	-2492942400	-1.4
34232	-2490264000	0.8
34232	-2487844800	1.4
34232	-2485166400	4.2
34232	-2482574400	9.3
34232	-2479896000	13.2
34232	-2477304000	15.7
34232	-2474625600	15.1
34232	-2471947200	15.2
34232	-2469355200	12.2
34232	-2466676800	6
34232	-2464084800	4.6
34232	-2461406400	0.8
34232	-2458728000	1.1
34232	-2456222400	1
34232	-2453544000	5.1
34232	-2450952000	10
34232	-2448273600	11.8
34232	-2445681600	14.5
34232	-2443003200	16
34232	-2440324800	14.2
34232	-2437732800	9.8
34232	-2435054400	5.6
34232	-2432462400	2.4
34232	-2429784000	-2.3
34232	-2427105600	0.8
34232	-2424686400	3.4
34232	-2422008000	6
34232	-2419416000	9.8
34232	-2416737600	12.9
34232	-2414145600	15.7
34232	-2411467200	16.5
34232	-2408788800	13.6
34232	-2406196800	11.5
34232	-2403518400	5.5
34232	-2400926400	4.3
34232	-2398248000	1
34232	-2395569600	2.6
34232	-2393150400	5.1
34232	-2390472000	7.9
34232	-2387880000	10.1
34232	-2385201600	12.5
34232	-2382609600	16.1
34232	-2379931200	15.1
34232	-2377252800	12.9
34232	-2374660800	9.3
34232	-2371982400	7.5
34232	-2369390400	4.5
34232	-2366712000	-0.5
34232	-2364033600	-3.3
34232	-2361614400	1.7
34232	-2358936000	6.2
34232	-2356344000	10.2
34232	-2353665600	13.4
34232	-2351073600	15.1
34232	-2348395200	16.6
34232	-2345716800	15.6
34232	-2343124800	9.7
34232	-2340446400	6.4
34232	-2337854400	2.2
34232	-2335176000	2.5
34232	-2332497600	1.8
34232	-2329992000	4.3
34232	-2327313600	5.3
34232	-2324721600	9.5
34232	-2322043200	15.6
34232	-2319451200	16.5
34232	-2316772800	15.2
34232	-2314094400	14.3
34232	-2311502400	10.3
34232	-2308824000	4.9
34232	-2306232000	2.3
34232	-2303553600	-1.5
34232	-2300875200	0.7
34232	-2298456000	3.4
34232	-2295777600	5.8
34232	-2293185600	9.9
34232	-2290507200	15
34232	-2287915200	15
34232	-2285236800	17.2
34232	-2282558400	13.6
34232	-2279966400	9.6
34232	-2277288000	6.1
34232	-2274696000	4.4
34232	-2272017600	4.9
34232	-2269339200	3
34232	-2266920000	2.1
34232	-2264241600	5.6
34232	-2261649600	8.8
34232	-2258971200	12.8
34232	-2256379200	13.3
34232	-2253700800	16.4
34232	-2251022400	14.8
34232	-2248430400	9.6
34232	-2245752000	7
34232	-2243160000	6.6
34232	-2240481600	4.2
34232	-2237803200	3.3
34232	-2235384000	3
34232	-2232705600	6
34232	-2230113600	9.3
34232	-2227435200	13.1
34232	-2224843200	16.3
34232	-2222164800	15.7
34232	-2219486400	13.6
34232	-2216894400	10.2
34232	-2214216000	9.5
34232	-2211624000	0.6
34232	-2208945600	1.7
34232	-2206267200	1.4
34232	-2203848000	1.5
34232	-2201169600	4.7
34232	-2198577600	9.2
34232	-2195899200	13.5
34232	-2193307200	16.5
34232	-2190628800	16.2
34232	-2187950400	14.9
34232	-2185358400	10.9
34232	-2182680000	6.4
34232	-2180088000	5.4
34232	-2177409600	-0.3
34232	-2174731200	-0.5
34232	-2172312000	1.9
34232	-2169633600	6.2
34232	-2167041600	10
34232	-2164363200	12.8
34232	-2161771200	17.2
34232	-2159092800	16.6
34232	-2156414400	14.7
34232	-2153822400	11.6
34232	-2151144000	7.3
34232	-2148552000	3
34232	-2145873600	4.1
34232	-2143195200	-0.3
34232	-2140776000	3.2
34232	-2138097600	5.6
34232	-2135505600	7.9
34232	-2132827200	13.7
34232	-2130235200	14.1
34232	-2127556800	13.7
34232	-2124878400	12.6
34232	-2122286400	9.3
34232	-2119608000	4.9
34232	-2117016000	1.6
34232	-2114337600	1.4
34232	-2111659200	4
34232	-2109240000	5.2
34232	-2106561600	5.1
34232	-2103969600	10.4
34232	-2101291200	13
34232	-2098699200	14.8
34232	-2096020800	14.7
34232	-2093342400	14.2
34232	-2090750400	11.1
34232	-2088072000	6.8
34232	-2085480000	1.7
34232	-2082801600	1.2
34232	-2080123200	1.7
34232	-2077617600	2
34232	-2074939200	6.5
34232	-2072347200	9.7
34232	-2069668800	12.7
34232	-2067076800	15.8
34232	-2064398400	16
34232	-2061720000	13.9
34232	-2059128000	10.4
34232	-2056449600	7.2
34232	-2053857600	5.2
34232	-2051179200	1.7
34232	-2048500800	2.5
34232	-2046081600	3.9
34232	-2043403200	4.7
34232	-2040811200	10.4
34232	-2038132800	15
34232	-2035540800	16.5
34232	-2032862400	16.3
34232	-2030184000	13.9
34232	-2027592000	7.8
34232	-2024913600	5.1
34232	-2022321600	3.2
34232	-2019643200	2.9
34232	-2016964800	2
34232	-2014545600	2.5
34232	-2011867200	6.1
34232	-2009275200	10.6
34232	-2006596800	12.4
34232	-2004004800	15.1
34232	-2001326400	15.9
34232	-1998648000	14.8
34232	-1996056000	11.7
34232	-1993377600	8.7
34232	-1990785600	1.9
34232	-1988107200	2.2
34232	-1985428800	0.2
34232	-1983009600	2.9
