group	x	y
6431	-491832000	27.4
6431	-489240000	25.3
6431	-486561600	27.1
6432	-473342400	25.1
6432	-470664000	26.3
6432	-468244800	26.8
6432	-465566400	25.1
6432	-462974400	26.9
6432	-460296000	25.5
6432	-457704000	25.5
6432	-455025600	25.8
6433	-444484800	25.9
6433	-441806400	25.7
6433	-439128000	26.2
6433	-436622400	26.3
6433	-433944000	26.9
6433	-431352000	27
6433	-428673600	25.8
6433	-426081600	26
6433	-423403200	26.4
6433	-420724800	25.9
6433	-418132800	26.3
6433	-415454400	26.9
6433	-412862400	26.1
6433	-410184000	27
6433	-407505600	26.3
6433	-405086400	26.7
6433	-402408000	27.4
6433	-399816000	25.9
6433	-397137600	26.9
6433	-394545600	26.3
6433	-391867200	26.2
6433	-389188800	26.8
6433	-386596800	27.5
6433	-383918400	27.1
6433	-381326400	26.4
6433	-378648000	26.5
6433	-375969600	26.6
6433	-373550400	26.7
6433	-370872000	27.3
6433	-368280000	27.6
6433	-365601600	27.1
6433	-363009600	27.5
6433	-360331200	25.5
6433	-357652800	26.9
6433	-355060800	27.2
6433	-352382400	26.6
6433	-349790400	26.8
6433	-347112000	26.1
6433	-344433600	27.2
6433	-342014400	26.8
6433	-339336000	26.8
6433	-336744000	26.7
6433	-334065600	26.6
6433	-331473600	26.2
6433	-328795200	26.2
6433	-326116800	27.2
6433	-323524800	27.5
6433	-320846400	26.9
6433	-318254400	26.8
6434	-312897600	26.2
6434	-310392000	26.4
6434	-307713600	26.9
6434	-305121600	27.2
6434	-302443200	26.1
6434	-299851200	25.3
6434	-297172800	26.3
6434	-294494400	26.6
6434	-291902400	27.1
6434	-289224000	25.9
6434	-286632000	26.5
6434	-283953600	25.7
6434	-281275200	25.7
6434	-278856000	26.2
6434	-276177600	26.5
6434	-273585600	26.8
6434	-270907200	25.6
6434	-268315200	25.2
6434	-265636800	25.4
6434	-262958400	26.1
6434	-260366400	26.4
6434	-257688000	26.2
6434	-255096000	26.1
6434	-252417600	25.6
6434	-249739200	25.6
6434	-247320000	26.1
6434	-244641600	26.2
6434	-242049600	26.7
6434	-239371200	26.1
6434	-236779200	25.9
6434	-234100800	25.3
6434	-231422400	25.8
6434	-228830400	26.5
6434	-226152000	26.4
6434	-223560000	26.1
6434	-220881600	25.3
6434	-218203200	25.4
6434	-215784000	25.9
6434	-213105600	26.8
6434	-210513600	27.1
6434	-207835200	26.8
6434	-205243200	25.9
6434	-202564800	25.9
6434	-199886400	26.9
6434	-197294400	27.5
6434	-194616000	27.5
6434	-192024000	26.3
6434	-189345600	26.3
6434	-186667200	26.3
6434	-184161600	26.6
6434	-181483200	26.7
6434	-178891200	27.1
6434	-176212800	25.9
6434	-173620800	25.7
6434	-170942400	26.1
6434	-168264000	26.2
6434	-165672000	25.7
6434	-162993600	26
6434	-160401600	25.9
6434	-157723200	25.8
6434	-155044800	25.9
6434	-152625600	26
6434	-149947200	26.4
6434	-147355200	26.3
6434	-144676800	26.3
6434	-142084800	25.6
6434	-139406400	26.6
6434	-136728000	25.4
6434	-134136000	26.5
6434	-131457600	26.9
6435	-31492800	26.4
6435	-28814400	26.2
6435	-26395200	26.7
6435	-23716800	27.1
6435	-21124800	26.8
6435	-18446400	26.5
6435	-15854400	25.4
6435	-13176000	25.8
6435	-10497600	27
6435	-7905600	27.6
6435	-5227200	26.4
6435	-2635200	26.6
6435	43200	26.2
6435	2721600	26.5
6435	5140800	26.7
6435	7819200	26.7
6435	10411200	26.8
6435	13089600	26.4
6435	15681600	25.7
6435	18360000	25.6
6435	21038400	26.1
6435	23630400	27.6
6435	26308800	26.2
6435	28900800	25.6
6436	194529600	26.2
6436	197208000	26.4
6436	199800000	26.9
6436	202478400	25.7
6437	213019200	26.4
6437	215697600	26.2
6437	218289600	26.2
6437	220968000	26.5
6438	226065600	26.4
6438	228744000	27.9
6438	231336000	26
6438	234014400	26.2
6438	236606400	25.7
6439	241963200	26.7
6439	244555200	27.4
6440	252504000	26.6
6440	255182400	26.6
6440	257601600	26.7
6440	260280000	27.5
6441	273499200	26.1
6441	276091200	26.6
6441	278769600	26.9
6441	281361600	25.9
6441	284040000	26.2
6442	289137600	26.5
6442	291816000	27
6442	294408000	27.3
6442	297086400	26.7
6442	299678400	26.5
6443	305035200	26.9
6443	307627200	27.9
6443	310305600	26.5
6443	312897600	26.1
6443	315576000	26.6
6444	320760000	26.6
6444	323438400	27
6444	326030400	27.3
6444	328708800	26.3
6445	336657600	27.1
6445	339249600	27.1
6446	665409600	26.3
6446	667828800	26.8
6446	670507200	26.9
6446	673099200	26.7
6446	675777600	26.8
6446	678369600	26.2
6446	681048000	26.3
6446	683726400	26.2
6446	686318400	27.2
6446	688996800	26.3
6446	691588800	26
6446	694267200	26.8
6446	696945600	26.6
6446	699451200	27
6446	702129600	27.1
6446	704721600	27.1
6446	707400000	26.3
6446	709992000	26.1
6446	712670400	26.2
6446	715348800	25.3
6446	717940800	26.3
6446	720619200	25.6
6446	723211200	25.9
6446	725889600	26.5
6446	728568000	25.4
6446	730987200	26.3
6446	733665600	26.5
6446	736257600	26.7
6446	738936000	26.7
6446	741528000	26.1
6446	744206400	26.5
6446	746884800	27.1
6446	749476800	27.2
6446	752155200	26.8
6446	754747200	26.6
6446	757425600	25.8
6446	760104000	26.4
6446	762523200	26.1
6446	765201600	26.8
6446	767793600	26.7
6446	770472000	26.2
6446	773064000	25.7
6447	778420800	26.8
6447	781012800	27.6
6447	783691200	27.2
6448	788961600	26.4
6448	791640000	26.5
6448	794059200	26.4
6448	796737600	26.7
6448	799329600	27.3
6448	802008000	26.9
6448	804600000	26.2
6448	807278400	26.3
6448	809956800	26.8
6448	812548800	26.9
6448	815227200	26.5
6448	817819200	26.3
6448	820497600	26.1
6448	823176000	25.9
6448	825681600	27.1
6448	828360000	27.2
6448	830952000	27.1
6448	833630400	26.6
6448	836222400	26.3
6448	838900800	26.3
6448	841579200	26.9
6448	844171200	26.4
6448	846849600	26.3
6448	849441600	26.3
6449	883656000	27.8
6449	886334400	28.4
6449	888753600	28.2
6449	891432000	28.3
6449	894024000	28.2
6449	896702400	27.7
6449	899294400	26.9
6449	901972800	26.8
6449	904651200	26.8
6449	907243200	27.1
6449	909921600	26.8
6449	912513600	26.2
6449	915192000	26.6
6449	917870400	26.5
6449	920289600	26.5
6449	922968000	27.1
6449	925560000	26.4
6449	928238400	26.7
6449	930830400	26.1
6449	933508800	26.6
6449	936187200	26.8
6449	938779200	26.3
6449	941457600	26.4
6449	944049600	26.2
6449	946728000	25.7
6449	949406400	26.2
6449	951912000	26.5
6449	954590400	26.7
6449	957182400	27
6450	967809600	26.8
6450	970401600	26.6
6450	973080000	26.7
6450	975672000	26.6
6451	981028800	26.9
6451	983448000	27
6451	986126400	27.3
6452	1070280000	26
6452	1072958400	26
6453	1086091200	27.1
6453	1088683200	26.4
6454	1167652800	27
6454	1170331200	27
6455	1180699200	26.9
6455	1183291200	26.3
6455	1185969600	26.5
6455	1188648000	27.1
6455	1191240000	27.2
6455	1193918400	26.5
6456	1207051200	26.9
6456	1209643200	27.3
6456	1212321600	26.5
6457	1222862400	26.8
6457	1225540800	26.1
6458	1259668800	27
6458	1262347200	26.6
6458	1265025600	27.7
6459	1270123200	27.9
6459	1272715200	27.9
6460	1322740800	26.6
6460	1325419200	26.7
6460	1328097600	26.9
6460	1330603200	27.2
6460	1333281600	27.4
6460	1335873600	27.7
6460	1338552000	27
6460	1341144000	26
6460	1343822400	26.8
6460	1346500800	27.5
6460	1349092800	27.6
6460	1351771200	27.3
6460	1354363200	26.7
6460	1357041600	26.9
6460	1359720000	26.1
6460	1362139200	27.3
6460	1364817600	27.8
6460	1367409600	27.6
6460	1370088000	28
6460	1372680000	26.3
6460	1375358400	26.7
6460	1378036800	27.1
6460	1380628800	27.7
6460	1383307200	27
6460	1385899200	26.4
6460	1388577600	26.8
6460	1391256000	26.7
6460	1393675200	27.1
6460	1396353600	27.3
6460	1398945600	27.7
6460	1401624000	27.3
6460	1404216000	27.2
6460	1406894400	27.1
