group	x	y
18078	-2177409600	14
18078	-2174731200	17.3
18078	-2172312000	22.9
18078	-2169633600	29.3
18078	-2167041600	32.4
18078	-2164363200	33.4
18078	-2161771200	30.6
18078	-2159092800	29.4
18078	-2156414400	28.2
18078	-2153822400	27.2
18078	-2151144000	21.6
18078	-2148552000	16.6
18078	-2145873600	16.6
18078	-2143195200	18.7
18078	-2140776000	25.4
18078	-2138097600	29.4
18078	-2135505600	32.1
18078	-2132827200	32.7
18078	-2130235200	29.7
18078	-2127556800	29.3
18078	-2124878400	28.4
18078	-2122286400	25.8
18078	-2119608000	20.7
18078	-2117016000	15.7
18078	-2114337600	15.6
18078	-2111659200	17.4
18078	-2109240000	23.1
18078	-2106561600	28.7
18078	-2103969600	32.2
18078	-2101291200	31
18078	-2098699200	31.4
18078	-2096020800	28.7
18078	-2093342400	28.7
18078	-2090750400	25.6
18078	-2088072000	20.7
18078	-2085480000	16
18078	-2082801600	15.7
18078	-2080123200	16.4
18078	-2077617600	23.1
18078	-2074939200	29.6
18078	-2072347200	30.6
18078	-2069668800	30.7
18078	-2067076800	28.9
18078	-2064398400	28.8
18078	-2061720000	28.7
18078	-2059128000	25.7
18078	-2056449600	20.7
18078	-2053857600	16.1
18078	-2051179200	14.3
18078	-2048500800	13.3
18078	-2046081600	20.3
18078	-2043403200	25.2
18078	-2040811200	30.5
18078	-2038132800	33.9
18078	-2035540800	30.3
18078	-2032862400	28.2
18078	-2030184000	28.9
18078	-2027592000	26
18078	-2024913600	20.8
18078	-2022321600	16.2
18078	-2019643200	15.1
18078	-2016964800	16.6
18078	-2014545600	21.3
18078	-2011867200	29.6
18078	-2009275200	32.7
18078	-2006596800	32.3
18078	-2004004800	29.7
18078	-2001326400	28.6
18078	-1998648000	29.5
18078	-1996056000	26.9
18078	-1993377600	21.5
18078	-1990785600	17.1
18078	-1988107200	17.3
18078	-1985428800	17
18078	-1983009600	21.2
18078	-1980331200	27.4
18078	-1977739200	31.1
18078	-1975060800	32.5
18078	-1972468800	30.9
18078	-1969790400	30.5
18078	-1967112000	30.6
18078	-1964520000	27.8
18078	-1961841600	21.7
18078	-1959249600	16.2
18078	-1956571200	14.3
18078	-1953892800	18.3
18078	-1951387200	23.8
18078	-1948708800	31.7
18078	-1946116800	33.4
18078	-1943438400	32.8
18078	-1940846400	30.4
18078	-1938168000	30.1
18078	-1935489600	29.5
18078	-1932897600	26.4
18078	-1930219200	20.8
18078	-1927627200	16.4
18078	-1924948800	15.9
18078	-1922270400	18.2
18078	-1919851200	24.5
18078	-1917172800	27.5
18078	-1914580800	32.5
18078	-1911902400	30.6
18078	-1909310400	29.2
18078	-1906632000	28.8
18078	-1903953600	29.4
18078	-1901361600	26.6
18078	-1898683200	22.1
18078	-1896091200	16.7
18078	-1893412800	14.9
18078	-1890734400	17.5
18078	-1888315200	26.1
18078	-1885636800	28.9
