group	x	y
29286	-946728000	-29.4
29286	-944049600	-24.5
29286	-941544000	-7.8
29286	-938865600	2.9
29286	-936273600	10.4
29286	-933595200	16.3
29286	-931003200	17.2
29286	-928324800	15.1
29286	-925646400	8.6
29286	-923054400	0.6
29286	-920376000	-11.6
29286	-917784000	-20.9
29286	-915105600	-24.1
29286	-912427200	-21.8
29286	-910008000	-9.7
29286	-907329600	1.9
29286	-904737600	8.6
29286	-902059200	16.1
29286	-899467200	19.3
29286	-896788800	16.7
29286	-894110400	8.1
29286	-891518400	0
29286	-888840000	-10.8
29286	-886248000	-19.6
29286	-883569600	-22.3
29286	-880891200	-21.9
29286	-878472000	-4
29286	-875793600	1.9
29286	-873201600	7.4
29286	-870523200	16
29286	-867931200	17.8
29286	-865252800	15.9
29286	-862574400	9.6
29286	-859982400	-0.6
29286	-857304000	-12.8
29286	-854712000	-22.4
29286	-852033600	-28.1
29286	-849355200	-22.2
29286	-846936000	-6.8
29286	-844257600	3.2
29286	-841665600	12.5
29286	-838987200	16.6
29286	-836395200	19.9
29286	-833716800	17.5
29286	-831038400	9
29286	-828446400	0.5
29286	-825768000	-13.4
29286	-823176000	-23.8
29286	-820497600	-30.3
29286	-817819200	-25.8
29286	-815313600	-11.4
29286	-812635200	3.6
29286	-810043200	9.7
29286	-807364800	18.6
29286	-804772800	21.2
29286	-802094400	16.9
29286	-799416000	10.7
29286	-796824000	-0.3
29286	-794145600	-15.6
29287	-283953600	-25.6
29287	-281275200	-20
29287	-278856000	-8.1
29287	-276177600	4.2
29287	-273585600	9.3
29287	-270907200	13.7
29287	-268315200	18.4
29287	-265636800	15.2
29287	-262958400	8.2
29287	-260366400	-3
29287	-257688000	-16.8
29287	-255096000	-27.9
29287	-252417600	-30
29287	-249739200	-24
29287	-247320000	-11.2
29287	-244641600	1.4
29287	-242049600	9.6
29287	-239371200	15.3
29287	-236779200	18.3
29287	-234100800	15.9
29287	-231422400	8
29287	-228830400	-1.6
29287	-226152000	-19
29287	-223560000	-19.8
29287	-220881600	-26.4
29287	-218203200	-20.8
29287	-215784000	-5.4
29287	-213105600	-0.4
29287	-210513600	9.8
29287	-207835200	15.1
29287	-205243200	18.2
29287	-202564800	17.3
29287	-199886400	7.6
29287	-197294400	-0.9
29287	-194616000	-10.4
29287	-192024000	-21
29287	-189345600	-24.2
29287	-186667200	-28.2
29287	-184161600	-10.4
29287	-181483200	1.2
29287	-178891200	10.1
29287	-176212800	15.5
29287	-173620800	18.5
29287	-170942400	17.5
29287	-168264000	7.8
29287	-165672000	-3.6
29287	-162993600	-10.3
29287	-160401600	-22.9
29287	-157723200	-26.6
29287	-155044800	-22.9
29287	-152625600	-8
29287	-149947200	1.1
29287	-147355200	11
29287	-144676800	17.5
29287	-142084800	17.4
29287	-139406400	15.6
29287	-136728000	7.7
29287	-134136000	0.6
29287	-131457600	-15.1
29287	-128865600	-26
29287	-126187200	-28.7
29287	-123508800	-22
29287	-121089600	-15.7
29287	-118411200	0.6
29287	-115819200	10.1
29287	-113140800	15.2
29287	-110548800	16.5
29287	-107870400	16.1
29287	-105192000	9.7
29287	-102600000	-0.8
29287	-99921600	-14.8
29287	-97329600	-28.7
29287	-94651200	-27.3
29287	-91972800	-22.4
29287	-89553600	-7.4
29287	-86875200	2.4
29287	-84283200	11.7
29287	-81604800	15.7
29287	-79012800	18.6
29287	-76334400	14.3
29287	-73656000	7.1
29287	-71064000	0.1
29287	-68385600	-17.4
29287	-65793600	-26.1
29287	-63115200	-29.6
29287	-60436800	-25.7
29287	-57931200	-6.8
29287	-55252800	3
29287	-52660800	10.2
29287	-49982400	16.8
29287	-47390400	20.3
29287	-44712000	15.3
29287	-42033600	6.6
29287	-39441600	-1.3
29287	-36763200	-12.9
29287	-34171200	-23.6
29287	-31492800	-34.2
29287	-28814400	-29.2
29287	-26395200	-11.1
29287	-23716800	2
29287	-21124800	9.3
29287	-18446400	17.9
29287	-15854400	20
29287	-13176000	15.2
29287	-10497600	8
29287	-7905600	-0.6
29287	-5227200	-10.8
29287	-2635200	-22.2
29287	43200	-26.4
29287	2721600	-22.5
29287	5140800	-14.9
29287	7819200	2.1
29287	10411200	9.1
29287	13089600	16.6
29287	15681600	19.7
29287	18360000	16
29287	21038400	7.2
29287	23630400	-1.7
29287	26308800	-14.4
