group	x	y
14563	-2303553600	21.6
14563	-2300875200	22.3
14563	-2298456000	26.9
14564	-915105600	25.3
14564	-912427200	27.1
14564	-910008000	30.5
14564	-907329600	32.5
14564	-904737600	35.3
14564	-902059200	35.2
14564	-899467200	32.7
14564	-896788800	31.4
14564	-894110400	32.9
14564	-891518400	33.4
14564	-888840000	30.2
14564	-886248000	26.2
14564	-883569600	23
14564	-880891200	27.3
14564	-878472000	31.1
14564	-875793600	33.3
14564	-873201600	36.2
14564	-870523200	37
14564	-867931200	34.6
14564	-865252800	31.6
14564	-862574400	34.4
14564	-859982400	34.1
14564	-857304000	30.9
14564	-854712000	24.8
14564	-852033600	22.6
14564	-849355200	25.5
14564	-846936000	30.6
14564	-844257600	31.6
14564	-841665600	35.3
14564	-838987200	35.6
14564	-836395200	33.6
14564	-833716800	30.9
14564	-831038400	32.8
14564	-828446400	33.9
14564	-825768000	29.6
14564	-823176000	27
14564	-820497600	22.7
14564	-817819200	25.6
14564	-815313600	28.5
14564	-812635200	33
14564	-810043200	35.2
14564	-807364800	36.9
14564	-804772800	33.6
14564	-802094400	30.9
14564	-799416000	32.1
14564	-796824000	33.9
14564	-794145600	30
14564	-791553600	25.6
14564	-788875200	23.7
14564	-786196800	25.5
14564	-783777600	28.8
14564	-781099200	32.2
14564	-778507200	34.7
14564	-775828800	36
14564	-773236800	33.7
14564	-770558400	30.3
14564	-767880000	32.3
14564	-765288000	33.1
14564	-762609600	29.2
14564	-760017600	24.7
14564	-757339200	24.4
14564	-754660800	24.8
14564	-752241600	31.4
14564	-749563200	32.4
14564	-746971200	36.7
14564	-744292800	35.1
14564	-741700800	33.8
14564	-739022400	29.9
14564	-736344000	32.5
14564	-733752000	32.7
14564	-731073600	29.6
14564	-728481600	22.9
14564	-725803200	23.5
14564	-723124800	28.6
14564	-720705600	30.4
14564	-718027200	31.7
14564	-715435200	36.1
14564	-712756800	35.6
14564	-710164800	34.5
14564	-707486400	31.4
14564	-704808000	32.6
14564	-702216000	33.3
14564	-699537600	28.6
14564	-696945600	24.6
14564	-694267200	21.7
14564	-691588800	26.2
14564	-689083200	28.5
14564	-686404800	32.8
14564	-683812800	36.8
14564	-681134400	34.9
14564	-678542400	33.1
14564	-675864000	31
14564	-673185600	33
14564	-670593600	32.9
14564	-667915200	27.7
14564	-665323200	24
14564	-662644800	23
14564	-659966400	25.4
14564	-657547200	31.8
14564	-654868800	34.2
14564	-652276800	35.3
14564	-649598400	36.5
14565	-631108800	23.2
14565	-628430400	25.6
14565	-626011200	29.4
14565	-623332800	32.7
14565	-620740800	34.7
14565	-618062400	34.9
14565	-615470400	30.1
14565	-612792000	28
14565	-610113600	29.4
14565	-607521600	31.7
14565	-604843200	29.2
14565	-602251200	24.8
14565	-599572800	24.7
14565	-596894400	28
14565	-594475200	31.6
14565	-591796800	33
14565	-589204800	35.9
14565	-586526400	34
14565	-583934400	30.7
14565	-581256000	29
14565	-578577600	29.4
14565	-575985600	31.4
14565	-573307200	29
14565	-570715200	25.3
14565	-568036800	23.2
14565	-565358400	26.1
14565	-562852800	29.9
14565	-560174400	33.1
14565	-557582400	35.6
14565	-554904000	34.4
14565	-552312000	30.8
14565	-549633600	27.9
14565	-546955200	28.5
14565	-544363200	30.1
14565	-541684800	28.9
14565	-539092800	24.9
14565	-536414400	26.3
14565	-533736000	27.7
14565	-531316800	29.3
14565	-528638400	33.1
14565	-526046400	34.3
14565	-523368000	30.7
14565	-520776000	29.2
14565	-518097600	28.4
14565	-515419200	31.2
14565	-512827200	32.1
14565	-510148800	29.9
14565	-507556800	24.6
14565	-504878400	25
14565	-502200000	27
14565	-499780800	30.5
14565	-497102400	33.5
14565	-494510400	35.2
14565	-491832000	33.9
14565	-489240000	29.5
14565	-486561600	27.4
14565	-483883200	29.3
14565	-481291200	30.3
14565	-478612800	29.1
14565	-476020800	25.8
14565	-473342400	25.5
14565	-470664000	27.8
14565	-468244800	31
14565	-465566400	32.8
14565	-462974400	34.5
14565	-460296000	32.6
14565	-457704000	29.9
14565	-455025600	28.4
14565	-452347200	30
14565	-449755200	31.7
14565	-447076800	28.6
14565	-444484800	25.3
14565	-441806400	24.6
14565	-439128000	28.6
14565	-436622400	30.3
14565	-433944000	34.4
14565	-431352000	35.3
14565	-428673600	33.3
14565	-426081600	30
14565	-423403200	28.1
14565	-420724800	29.1
14565	-418132800	30.4
14565	-415454400	29.1
14565	-412862400	24.8
14565	-410184000	23
14565	-407505600	26.7
14565	-405086400	29.8
14565	-402408000	32.4
14565	-399816000	33.5
14565	-397137600	33
14565	-394545600	30.3
14565	-391867200	28.5
14565	-389188800	29.9
14565	-386596800	31.3
14565	-383918400	30.1
14565	-381326400	26.1
14565	-378648000	26.2
14565	-375969600	26.7
14565	-373550400	31.7
14565	-370872000	35
14565	-368280000	35.6
14565	-365601600	33.2
14565	-363009600	30.9
14565	-360331200	28.5
14565	-357652800	30
14565	-355060800	30.8
14565	-352382400	29.6
14565	-349790400	25.3
14565	-347112000	25.2
14565	-344433600	27.3
14565	-342014400	31.3
14565	-339336000	33.8
14565	-336744000	35.5
14565	-334065600	34.6
14565	-331473600	32.1
14565	-328795200	28.4
14565	-326116800	29.6
14565	-323524800	31.9
14565	-320846400	29.3
14565	-318254400	24.4
14565	-315576000	24.4
14565	-312897600	27.8
14565	-310392000	29.7
14565	-307713600	32.5
14565	-305121600	34.1
14565	-302443200	33.9
14565	-299851200	29.7
14565	-297172800	29.9
14565	-294494400	29.7
14565	-291902400	32.7
14565	-289224000	28.7
14565	-286632000	24
14565	-283953600	23.3
14565	-281275200	25.3
14565	-278856000	28.7
14565	-276177600	32.8
14565	-273585600	35.9
14565	-270907200	33.9
14565	-268315200	30.5
14565	-265636800	28.8
14565	-262958400	30.6
14565	-260366400	32
14565	-257688000	28.3
14565	-255096000	24.8
14565	-252417600	24.1
14565	-249739200	27
14565	-247320000	29
14565	-244641600	32.8
14565	-242049600	36
14565	-239371200	33.6
14565	-236779200	30.1
14565	-234100800	27.9
14565	-231422400	30.7
14565	-228830400	32.4
14565	-226152000	30
14565	-223560000	24.2
14565	-220881600	26.7
14565	-218203200	30.9
14565	-215784000	29.4
14565	-213105600	32.8
14565	-210513600	33.7
14565	-207835200	34.1
14565	-205243200	31.6
14565	-202564800	30.2
14565	-199886400	31.3
14565	-197294400	30.7
14565	-194616000	28.6
14565	-192024000	24.8
14565	-189345600	24.6
14565	-186667200	27.2
14565	-184161600	32.3
14565	-181483200	32.5
14565	-178891200	34.8
14565	-176212800	33.6
14565	-173620800	30.2
14565	-170942400	28.3
14565	-168264000	29.6
14565	-165672000	30.9
14565	-162993600	28.4
14565	-160401600	26.1
14565	-157723200	24
