group	x	y
29748	252504000	-11.4
29748	255182400	-17.7
29748	257601600	-24.6
29748	260280000	-27.8
29748	262872000	-28.9
29748	265550400	-34.5
29748	268142400	-28.4
29748	270820800	-38.8
29749	276091200	-26.4
29749	278769600	-15.9
29749	281361600	-13.4
29749	284040000	-11.9
29749	286718400	-19.1
29749	289137600	-23.5
29749	291816000	-29.4
29749	294408000	-23
29749	297086400	-31.4
29749	299678400	-34.3
29749	302356800	-39.9
29749	305035200	-30.1
29749	307627200	-28.1
29749	310305600	-18.6
29749	312897600	-12.8
29749	315576000	-12.4
29749	318254400	-18.3
29749	320760000	-23.6
29749	323438400	-25.7
29749	326030400	-25.6
29749	328708800	-32.4
29749	331300800	-28.8
29749	333979200	-31.5
29749	336657600	-30.6
29749	339249600	-25.3
29749	341928000	-18.7
29749	344520000	-13.5
29749	347198400	-12
29750	376056000	-12.8
29750	378734400	-11.9
29750	381412800	-19.7
29750	383832000	-27.9
29750	386510400	-33.8
29750	389102400	-30.9
29750	391780800	-25.3
29750	394372800	-35.2
29750	397051200	-31.5
29750	399729600	-33
29750	402321600	-26.3
29750	4.05e+08	-17.8
29750	407592000	-11.6
29750	410270400	-11.7
29750	412948800	-17.3
29750	415368000	-25
29750	418046400	-25.5
29750	420638400	-28.8
29750	423316800	-35.9
29750	425908800	-37.1
29750	428587200	-33.9
29750	431265600	-30.1
29750	433857600	-27.1
29750	436536000	-21.2
29750	439128000	-13.7
29751	499694400	-17
29751	502286400	-13.6
29751	504964800	-13.4
29751	507643200	-18.2
29751	510062400	-21.6
29751	512740800	-25.5
29751	515332800	-34.6
29751	518011200	-35.8
29751	520603200	-34.7
