group	x	y
15172	-283953600	23.3
15172	-281275200	23
15172	-278856000	23.4
15172	-276177600	23.9
15172	-273585600	23.7
15172	-270907200	23.8
15172	-268315200	23.7
15172	-265636800	24.3
15172	-262958400	24.4
15172	-260366400	24.3
15172	-257688000	23.9
15172	-255096000	23.6
15172	-252417600	23.7
15172	-249739200	23.7
15172	-247320000	23.8
15172	-244641600	23.9
15172	-242049600	24.1
15172	-239371200	24.6
15172	-236779200	24.3
15172	-234100800	24.2
15172	-231422400	24.2
15172	-228830400	24.1
15172	-226152000	23.9
15172	-223560000	22.9
15172	-220881600	22.8
15172	-218203200	23.7
15172	-215784000	24.3
15172	-213105600	24.4
15172	-210513600	24.4
15172	-207835200	24.5
15172	-205243200	24.7
15172	-202564800	25.2
15172	-199886400	25.5
15172	-197294400	27.3
15172	-194616000	26.8
15172	-192024000	26.9
15172	-189345600	26.3
15172	-186667200	26.5
15172	-184161600	27.1
15172	-181483200	26.5
15172	-178891200	27.1
15172	-176212800	28
15172	-173620800	27.8
15172	-170942400	28.3
15172	-168264000	28.6
15172	-165672000	27.7
15172	-162993600	26.3
15172	-160401600	25
15172	-157723200	23.9
15172	-155044800	24.8
15172	-152625600	25.6
15172	-149947200	25.2
15172	-147355200	25.3
15172	-144676800	24.5
15172	-142084800	27.1
15172	-139406400	27.2
15172	-136728000	27.6
15172	-134136000	27.3
15172	-131457600	26.5
15172	-128865600	25.5
15172	-126187200	25.3
15172	-123508800	24.7
15172	-121089600	25.6
15172	-118411200	25.9
15172	-115819200	26.3
15172	-113140800	27.3
15172	-110548800	27.9
15172	-107870400	28
15172	-105192000	26.9
15172	-102600000	27.9
15172	-99921600	27.3
15172	-97329600	28.1
15172	-94651200	26.9
15172	-91972800	27
15172	-89553600	25.9
15172	-86875200	27.8
15172	-84283200	27.7
15172	-81604800	28.7
15172	-79012800	28.1
15172	-76334400	28.7
15172	-73656000	29.1
15172	-71064000	28
15172	-68385600	26.3
15172	-65793600	25.1
15172	-63115200	24.3
15172	-60436800	24.3
15172	-57931200	25.2
15172	-55252800	25.1
15172	-52660800	27.2
15172	-49982400	27.9
15172	-47390400	26.1
15172	-44712000	26.3
15172	-42033600	26.1
15172	-39441600	26.3
15172	-36763200	26
15172	-34171200	24.9
15172	-31492800	24.6
15172	-28814400	24.3
15172	-26395200	25.4
15172	-23716800	25.7
15172	-21124800	26.3
15172	-18446400	26.9
15172	-15854400	27.7
15172	-13176000	27.3
15172	-10497600	27.7
15172	-7905600	27.5
15172	-5227200	26.1
15172	-2635200	25
15172	43200	25.1
15172	2721600	24.8
15172	5140800	26.3
15172	7819200	26.7
15172	10411200	26.3
15172	13089600	26.4
15172	15681600	27.5
15172	18360000	27.5
15172	21038400	27.3
15172	23630400	26.7
15172	26308800	25.5
15172	28900800	24.9
15172	31579200	24.9
15172	34257600	25
15172	36676800	25.5
15172	39355200	25.3
15172	41947200	26.7
15172	44625600	27.4
15172	47217600	26.7
15172	49896000	26.3
15172	52574400	27.2
15172	55166400	26.7
15172	57844800	25.2
15172	60436800	24.1
15172	63115200	23.9
15172	65793600	24.3
15172	68299200	24.5
15172	70977600	26.3
15172	73569600	26.7
15172	76248000	28
15172	78840000	27.7
15172	81518400	27.7
15172	84196800	27.7
15172	86788800	26.4
15172	89467200	26
15172	92059200	25
15172	94737600	25.1
15172	97416000	23.3
15172	99835200	25.6
15172	102513600	26.4
15172	105105600	27.3
15172	107784000	28.1
15172	110376000	28.1
15172	113054400	27.8
15172	115732800	27.9
15172	118324800	27.1
15172	121003200	25.5
15172	123595200	24.1
15172	126273600	25.1
15172	128952000	25.2
15172	131371200	25.3
15172	134049600	26.1
15172	136641600	26.9
15172	139320000	27.9
15172	141912000	28.2
15172	144590400	27.8
15172	147268800	27.2
15173	-589204800	27.3
15173	-586526400	27
15173	-583934400	27.5
15173	-581256000	28.4
15173	-578577600	28.2
15173	-575985600	27.3
15173	-573307200	26.5
15173	-570715200	25.2
15173	-568036800	23.7
15173	-565358400	24.8
15173	-562852800	25.3
15173	-560174400	25.6
15173	-557582400	26.3
15173	-554904000	27.5
15173	-552312000	26.7
15173	-549633600	27.3
15173	-546955200	27
15173	-544363200	27.2
15173	-541684800	26.4
15173	-539092800	25.1
15173	-536414400	25.8
15173	-533736000	24
15173	-531316800	25.3
15173	-528638400	25.1
15173	-526046400	26
15173	-523368000	26.6
15173	-520776000	26.8
15173	-518097600	26.9
15173	-515419200	27.1
15173	-512827200	27.1
15173	-510148800	26.2
15173	-507556800	26.1
15173	-504878400	25
15173	-502200000	24.2
15173	-499780800	25.2
15173	-497102400	24.7
15173	-494510400	26.1
15173	-491832000	26.5
15173	-489240000	26.8
15173	-486561600	27.3
15173	-483883200	27.4
15173	-481291200	26.1
15173	-478612800	26
15173	-476020800	24.5
15173	-473342400	24
15173	-470664000	23.8
15173	-468244800	23.7
15173	-465566400	24.6
15173	-462974400	25.5
15173	-460296000	27
15173	-457704000	26.9
15173	-455025600	27.8
15173	-452347200	27.4
15173	-449755200	27.1
15173	-447076800	26.5
15173	-444484800	24.9
15173	-441806400	22.4
15173	-439128000	23.3
15173	-436622400	24.1
15173	-433944000	25.5
15173	-431352000	26.2
15173	-428673600	26.4
15173	-426081600	26.7
15173	-423403200	27
15173	-420724800	27.1
15173	-418132800	26.8
15173	-415454400	25.1
15173	-412862400	24
15173	-410184000	23.9
15173	-407505600	23.3
15173	-405086400	24
15173	-402408000	24.4
15173	-399816000	25.9
15173	-397137600	26.3
15173	-394545600	26.3
15173	-391867200	26.7
15173	-389188800	26.5
15173	-386596800	25.9
15173	-383918400	25.5
15173	-381326400	24.2
15173	-378648000	23.5
15173	-375969600	23
15173	-373550400	24.7
15173	-370872000	26.1
15173	-368280000	26.5
15173	-365601600	26.7
15173	-363009600	26.9
15173	-360331200	27.1
15173	-357652800	26.7
15173	-355060800	26.4
15173	-352382400	25.3
15173	-349790400	24.5
15173	-347112000	23.9
15173	-344433600	24.1
15173	-342014400	24.6
15173	-339336000	25.7
15173	-336744000	25.4
15173	-334065600	26.1
15173	-331473600	26.5
15173	-328795200	26.1
15173	-326116800	26.4
15173	-323524800	25.8
15173	-320846400	24.9
15173	-318254400	24.5
15173	-315576000	23.8
15173	-312897600	23.9
15173	-310392000	24.3
15173	-307713600	24.9
15173	-305121600	25.9
15173	-302443200	26.6
15173	-299851200	26.5
15173	-297172800	26.5
15173	-294494400	26.4
15173	-291902400	26
15173	-289224000	25.5
15173	-286632000	23.7
15173	-283953600	23.9
15173	-281275200	23.9
15173	-278856000	24.1
15173	-276177600	24.9
15173	-273585600	25.7
15173	-270907200	25.6
15173	-268315200	26.2
15173	-265636800	26.3
15173	-262958400	26.1
15173	-260366400	25.8
15173	-257688000	24.1
15173	-255096000	24.1
15173	-252417600	23.8
15173	-249739200	22.9
15173	-247320000	23.6
15173	-244641600	24.9
15173	-242049600	24.5
15173	-239371200	25.7
15173	-236779200	26.5
15173	-234100800	26.3
15173	-231422400	26.5
15173	-228830400	26.3
15173	-226152000	25.1
15173	-223560000	24.6
15173	-220881600	23.3
15173	-218203200	23.6
15173	-215784000	24.1
15173	-213105600	24.9
15173	-210513600	25.3
15173	-207835200	26.2
15173	-205243200	26.5
15173	-202564800	26.8
15173	-199886400	26.7
15173	-197294400	26.6
15173	-194616000	25.3
15173	-192024000	24.5
15173	-189345600	23.9
15173	-186667200	24.1
15173	-184161600	24.7
15173	-181483200	24.8
15173	-178891200	25.5
15173	-176212800	26.2
15173	-173620800	26.6
15173	-170942400	26.7
15173	-168264000	26.7
15173	-165672000	26.1
15173	-162993600	24.8
15173	-160401600	23.1
15173	-157723200	22.1
15173	-155044800	23.6
15173	-152625600	24
15173	-149947200	24.3
15173	-147355200	25.2
15173	-144676800	26
15173	-142084800	26.6
15173	-139406400	25.7
15173	-136728000	26.3
15173	-134136000	25.7
15173	-131457600	24.4
15173	-128865600	23.5
15173	-126187200	23.7
15173	-123508800	23.1
15173	-121089600	23.7
15173	-118411200	24.3
15173	-115819200	24.9
15173	-113140800	25.6
15173	-110548800	26.3
15173	-107870400	26.4
15173	-105192000	26.1
15173	-102600000	25.5
15173	-99921600	25.2
15173	-97329600	24.1
15173	-94651200	23.9
15173	-91972800	23.2
15173	-89553600	23.2
15173	-86875200	23.8
15173	-84283200	25
15173	-81604800	25.9
15173	-79012800	26.6
15173	-76334400	26.2
15173	-73656000	26.3
15173	-71064000	26.4
15173	-68385600	25.9
15173	-65793600	24.1
15173	-63115200	22.9
15173	-60436800	23.1
15173	-57931200	23.6
15173	-55252800	23.9
15173	-52660800	25.7
15173	-49982400	25.8
15173	-47390400	25.9
15173	-44712000	26.3
15173	-42033600	26.1
15173	-39441600	25.9
15173	-36763200	25.6
15173	-34171200	23.9
15173	-31492800	22.9
15173	-28814400	22.9
15173	-26395200	24.8
15173	-23716800	25.4
15173	-21124800	26.3
15173	-18446400	26.8
15173	-15854400	26.5
15173	-13176000	26.3
15173	-10497600	26.3
15173	-7905600	26.1
15173	-5227200	25.1
15173	-2635200	23.7
15173	43200	23.5
15173	2721600	23.4
15173	5140800	24.1
15173	7819200	24.8
15173	10411200	25.4
15173	13089600	25.7
15173	15681600	26.3
15173	18360000	26.6
15173	21038400	25.7
15173	23630400	25.7
15173	26308800	24.1
15173	28900800	23.5
15173	31579200	23.1
15173	34257600	23
15173	36676800	23.7
15173	39355200	24
15173	41947200	25.1
15173	44625600	26.1
15173	47217600	25.7
15173	49896000	25.8
15173	52574400	26.1
15173	55166400	25.3
15173	57844800	24.5
15173	60436800	23.9
15173	63115200	23.1
15173	65793600	22.9
15173	68299200	23.1
15173	70977600	24.6
15173	73569600	25.4
15173	76248000	26.2
15173	78840000	26.1
15174	-581256000	28.5
15174	-578577600	28.3
15174	-575985600	27.9
15174	-573307200	27.4
15174	-570715200	25.7
15174	-568036800	24.6
15174	-565358400	24.9
15174	-562852800	25.5
15174	-560174400	26.4
15174	-557582400	27.7
15174	-554904000	28.2
15174	-552312000	28
15174	-549633600	28.7
15174	-546955200	28
15174	-544363200	27.9
15174	-541684800	26.6
15174	-539092800	25.4
15174	-536414400	25.4
15174	-533736000	25.6
15174	-531316800	25.4
15175	-599572800	23.7
15175	-596894400	23
15175	-594475200	23.5
15175	-591796800	25.9
15175	-589204800	27
15175	-586526400	27.7
15175	-583934400	27.9
15175	-581256000	28.4
15175	-578577600	27.7
15175	-575985600	27.3
15175	-573307200	26.7
15175	-570715200	25.5
15175	-568036800	24
15175	-565358400	24.7
15175	-562852800	25.7
15175	-560174400	26.4
15175	-557582400	27.9
15175	-554904000	28.2
15175	-552312000	28.2
15175	-549633600	28.6
15175	-546955200	27.8
15175	-544363200	28
15175	-541684800	26.6
15175	-539092800	25
15175	-536414400	24.9
15175	-533736000	25.2
15175	-531316800	25.7
15175	-528638400	26.3
15175	-526046400	27.1
15175	-523368000	27.8
15175	-520776000	28.5
15175	-518097600	28.3
15175	-515419200	28.3
15175	-512827200	28.5
15175	-510148800	28.2
15175	-507556800	26.9
15175	-504878400	26
15175	-502200000	25.8
15175	-499780800	26
15175	-497102400	26.6
15175	-494510400	27.5
15175	-491832000	28
15175	-489240000	28.5
15175	-486561600	29.1
15175	-483883200	27.2
15175	-481291200	26.6
15175	-478612800	26.7
15175	-476020800	26.5
15175	-473342400	24.6
15175	-470664000	24.6
15175	-468244800	24.8
15175	-465566400	26.3
15175	-462974400	27.1
15175	-460296000	27.7
15175	-457704000	27.9
15175	-455025600	28.5
15175	-452347200	27.7
15175	-449755200	27.9
15175	-447076800	26.3
15175	-444484800	25.1
15175	-441806400	23.8
15175	-439128000	24.8
15175	-436622400	26.1
15175	-433944000	26.5
15175	-431352000	26.7
15175	-428673600	27.4
15175	-426081600	28.1
15175	-423403200	27.8
15175	-420724800	27.7
15175	-418132800	26.9
15175	-415454400	25.9
15175	-412862400	25.1
15175	-410184000	24.8
15175	-407505600	25.1
15175	-405086400	25.3
15175	-402408000	26.5
15175	-399816000	27.5
15175	-397137600	27.8
15175	-394545600	28.7
15175	-391867200	28.5
15175	-389188800	28.3
15175	-386596800	27.5
15175	-383918400	26.7
15175	-381326400	25.5
15175	-378648000	24.7
15175	-375969600	24.6
15175	-373550400	26.5
15175	-370872000	27.7
15175	-368280000	27.7
15175	-365601600	28.1
15175	-363009600	28.3
15175	-360331200	28.7
15175	-357652800	28.2
15175	-355060800	27.3
15175	-352382400	26.7
15175	-349790400	26.7
15175	-347112000	25.7
15175	-344433600	26.1
15175	-342014400	26.7
15175	-339336000	26.7
15175	-336744000	26.6
15175	-334065600	27.9
15175	-331473600	28.3
15175	-328795200	27.9
15175	-326116800	28.3
15175	-323524800	27.7
15175	-320846400	27.1
15175	-318254400	26.6
15175	-315576000	26.1
15175	-312897600	26.6
15175	-310392000	26.5
15175	-307713600	26.8
15175	-305121600	27.5
15175	-302443200	27.6
15175	-299851200	27.9
15175	-297172800	27.8
15175	-294494400	27.9
15175	-291902400	27.6
15175	-289224000	27.4
15175	-286632000	25
15175	-283953600	26
15175	-281275200	26.1
15175	-278856000	25.9
15175	-276177600	26.3
15175	-273585600	27.3
15175	-270907200	27.6
15175	-268315200	27.5
15175	-265636800	28.1
15175	-262958400	27.5
15175	-260366400	26.9
15175	-257688000	25.3
15175	-255096000	24.8
15175	-252417600	25.1
15175	-249739200	25.1
15175	-247320000	25.5
15175	-244641600	25.9
15175	-242049600	26.2
15175	-239371200	27.1
15175	-236779200	28.1
15175	-234100800	27.9
15175	-231422400	27.6
15175	-228830400	27.5
15175	-226152000	26.1
15175	-223560000	25.6
15175	-220881600	24.6
15175	-218203200	25.4
15175	-215784000	25.9
15175	-213105600	26.1
15175	-210513600	26.7
15175	-207835200	27.3
15175	-205243200	28.4
15175	-202564800	27.8
15175	-199886400	27.7
15175	-197294400	27.6
15175	-194616000	26.5
15175	-192024000	26.4
15175	-189345600	25.3
15175	-186667200	25.9
15175	-184161600	25.7
15175	-181483200	26
15175	-178891200	26.7
15175	-176212800	27.3
15175	-173620800	27.9
15175	-170942400	28.2
15175	-168264000	27.5
15175	-165672000	27.3
15175	-162993600	26.3
15175	-160401600	24.5
15175	-157723200	24.1
15175	-155044800	24.9
15175	-152625600	26.1
15175	-149947200	26.1
15175	-147355200	26.3
15175	-144676800	27.1
15175	-142084800	28
15175	-139406400	27.7
15175	-136728000	28.1
15175	-134136000	27.7
15175	-131457600	26.5
15175	-128865600	25.1
15175	-126187200	25
15175	-123508800	24.9
15175	-121089600	25.7
15175	-118411200	26.2
15175	-115819200	26.7
15175	-113140800	28.1
15175	-110548800	28.3
15175	-107870400	28.9
15175	-105192000	28.3
15175	-102600000	27.3
15175	-99921600	25.7
15175	-97329600	25.1
15175	-94651200	25.3
15175	-91972800	25.4
15175	-89553600	24.9
15175	-86875200	25.3
15175	-84283200	27.2
15175	-81604800	27.8
15175	-79012800	28.7
15175	-76334400	28.1
15175	-73656000	27.9
15175	-71064000	27.7
15175	-68385600	27.4
15175	-65793600	26.3
15175	-63115200	24.5
15175	-60436800	24.5
15175	-57931200	25.4
15175	-55252800	25.5
15175	-52660800	27.5
15175	-49982400	27.9
15175	-47390400	27.9
15175	-44712000	28.1
15175	-42033600	28.1
15175	-39441600	27.8
15175	-36763200	26.8
15175	-34171200	25.7
15175	-31492800	24.6
15175	-28814400	24.7
15175	-26395200	25.9
15175	-23716800	27.1
15175	-21124800	27.6
15175	-18446400	28.1
15175	-15854400	28.5
15175	-13176000	28.2
15175	-10497600	28.1
15175	-7905600	27.6
15175	-5227200	26.4
15175	-2635200	25.1
15175	43200	25.3
15175	2721600	25.1
15175	5140800	25.5
15175	7819200	26.3
15175	10411200	26.4
15175	13089600	27.3
15175	15681600	27.9
15175	18360000	27.9
15175	21038400	27.5
15175	23630400	27.1
15175	26308800	25.9
15175	28900800	25.1
15176	-568036800	24.4
15176	-565358400	25.7
15176	-562852800	26.3
15176	-560174400	26.4
15176	-557582400	27.7
15176	-554904000	28.3
15176	-552312000	27.4
15176	-549633600	29.3
15176	-546955200	27.8
15176	-544363200	28
15176	-541684800	26.5
15176	-539092800	23.6
15176	-536414400	24
15176	-533736000	24.4
15176	-531316800	25
15176	-528638400	26.4
15176	-526046400	25.9
15176	-523368000	26.9
15176	-520776000	27.4
15176	-518097600	28.4
15176	-515419200	27.9
15176	-512827200	28.3
15176	-510148800	26
15176	-507556800	24.7
15176	-504878400	23.8
15176	-502200000	24
15176	-499780800	25.6
15176	-497102400	25.3
15176	-494510400	27
15176	-491832000	27.2
15176	-489240000	27.7
15176	-486561600	27.8
15176	-483883200	27.5
15176	-481291200	26
15176	-478612800	25.3
15176	-476020800	23.8
15176	-473342400	22.8
15176	-470664000	23.4
15176	-468244800	23.9
15176	-465566400	22.5
15176	-462974400	26.2
15176	-460296000	26.9
15176	-457704000	27.1
15176	-455025600	27.6
15176	-452347200	26.9
15176	-449755200	26.8
15176	-447076800	25.4
15176	-444484800	24.2
15176	-441806400	22.5
15176	-439128000	23.4
15176	-436622400	24.8
15176	-433944000	25.8
15176	-431352000	26
15176	-428673600	26.2
15176	-426081600	27.5
15176	-423403200	27.6
15176	-420724800	27.3
15176	-418132800	26.2
15176	-415454400	24.9
15176	-412862400	23.8
15176	-410184000	23.7
15176	-407505600	24.1
15176	-405086400	24.9
15176	-402408000	26.3
15176	-399816000	27.2
15176	-397137600	27.3
15176	-394545600	28.3
15176	-391867200	28.8
15176	-389188800	28.3
15176	-386596800	27.3
15176	-383918400	26.3
15176	-381326400	25.1
15176	-378648000	24.5
15176	-375969600	24.3
15176	-373550400	26.7
15176	-370872000	28
15176	-368280000	27.8
15176	-365601600	28.7
15176	-363009600	28.5
15176	-360331200	28.9
15176	-357652800	28.7
15176	-355060800	28.1
15176	-352382400	26.7
15176	-349790400	25.8
15176	-347112000	25
15176	-344433600	25.5
15176	-342014400	26.8
15176	-339336000	27.1
15176	-336744000	26.8
15176	-334065600	28.4
15176	-331473600	28.5
15176	-328795200	28.5
15176	-326116800	28.6
15176	-323524800	27.7
15176	-320846400	26.3
15176	-318254400	25.3
15176	-315576000	24.9
15176	-312897600	26.1
15176	-310392000	26.5
15176	-307713600	27.3
15176	-305121600	28.6
15176	-302443200	27.8
15176	-299851200	28.2
15176	-297172800	28.4
15176	-294494400	27.9
15176	-291902400	27.2
15176	-289224000	26.5
15176	-286632000	24.1
15176	-283953600	24.8
15176	-281275200	25.1
15176	-278856000	25
15176	-276177600	26.3
15176	-273585600	27.3
15176	-270907200	27.3
15176	-268315200	27.7
15176	-265636800	28.4
15176	-262958400	27.7
15176	-260366400	26.7
15176	-257688000	24.8
15176	-255096000	24.2
15176	-252417600	24.7
15176	-249739200	24.6
15176	-247320000	25.5
15176	-244641600	26.2
15176	-242049600	26.3
15176	-239371200	27.1
15176	-236779200	28.1
15176	-234100800	28.3
15176	-231422400	28
15176	-228830400	27.5
15176	-226152000	26.5
15176	-223560000	24.8
15176	-220881600	24.3
15176	-218203200	25.3
15176	-215784000	25.9
15176	-213105600	26.2
15176	-210513600	26.1
15176	-207835200	27.8
15176	-205243200	28.9
15176	-202564800	29.3
15176	-199886400	29.2
15176	-197294400	28.5
15176	-194616000	27.4
15176	-192024000	27.4
15176	-189345600	25.9
15176	-186667200	27.3
15176	-184161600	26.7
15176	-181483200	26.8
15176	-178891200	27.5
15176	-176212800	28.3
15176	-173620800	28.9
15176	-170942400	29.6
15176	-168264000	28.9
15176	-165672000	28.3
15176	-162993600	27.1
15176	-160401600	24.1
15176	-157723200	24.1
15176	-155044800	24.3
15176	-152625600	25.9
15176	-149947200	25.5
15176	-147355200	25.5
15176	-144676800	26.3
15176	-142084800	27.1
15176	-139406400	27.4
15176	-136728000	28
15176	-134136000	27.7
15176	-131457600	26.3
15176	-128865600	25.3
15176	-126187200	25.1
15176	-123508800	24.9
15176	-121089600	25.4
15176	-118411200	25.7
15176	-115819200	26.7
15176	-113140800	28.6
15176	-110548800	28.6
15176	-107870400	28.7
15176	-105192000	28.3
15176	-102600000	26.7
15176	-99921600	24.1
15176	-97329600	25.2
15176	-94651200	25.3
15176	-91972800	25
15176	-89553600	24.7
15176	-86875200	25.2
15176	-84283200	27.1
15176	-81604800	27.4
15176	-79012800	28.5
15176	-76334400	28.5
15176	-73656000	28.5
15176	-71064000	27.7
15176	-68385600	27.3
15176	-65793600	26.3
15176	-63115200	24.8
15176	-60436800	24.3
15176	-57931200	25.1
15176	-55252800	24.9
15176	-52660800	27.9
15176	-49982400	27.7
15176	-47390400	28.4
15176	-44712000	29.1
15176	-42033600	28.5
15176	-39441600	28.1
15176	-36763200	26.6
15176	-34171200	24.7
15176	-31492800	24.6
15176	-28814400	25.1
15176	-26395200	27
15176	-23716800	27.4
15176	-21124800	27.5
15176	-18446400	28.1
15176	-15854400	28.3
15176	-13176000	28.2
15176	-10497600	28
15176	-7905600	27.7
15176	-5227200	26.7
15176	-2635200	25.4
15176	43200	25.3
15176	2721600	25
15176	5140800	26.2
15176	7819200	26.6
15176	10411200	26.6
15176	13089600	27.9
15176	15681600	27.7
15176	18360000	28.3
15176	21038400	27.4
15176	23630400	27.1
15176	26308800	26.1
15176	28900800	25.1
15176	31579200	25.3
15176	34257600	25.2
15176	36676800	24.9
15176	39355200	25.4
15176	41947200	26.1
15176	44625600	27.7
15176	47217600	27.6
15176	49896000	28.1
15176	52574400	27.8
15176	55166400	26.7
15176	57844800	25.6
15176	60436800	24.7
15176	63115200	24.3
15176	65793600	24.7
15176	68299200	25.1
15176	70977600	26.1
15176	73569600	26.9
15176	76248000	27.6
15176	78840000	27.5
15176	81518400	27.2
15176	84196800	26.9
15176	86788800	26.5
15176	89467200	25.5
15176	92059200	24.7
15176	94737600	24.3
15176	97416000	23.4
15176	99835200	24.7
15176	102513600	25.3
15176	105105600	27.8
15176	107784000	27.9
15176	110376000	28.5
