group	x	y
40225	-512827200	-5.1
40225	-510148800	-12.5
40225	-507556800	-7.2
40225	-504878400	-18.2
40225	-502200000	-21.6
40225	-499780800	-19.6
40225	-497102400	-11.4
40225	-494510400	-5.9
40225	-491832000	2.5
40225	-489240000	8.8
40225	-486561600	6.4
40225	-483883200	2.8
40225	-481291200	-2.1
40225	-478612800	-7
40225	-476020800	-10.7
40225	-473342400	-12.4
40225	-470664000	-31.6
40225	-468244800	-27
40225	-465566400	-8
40225	-462974400	-7.5
40225	-460296000	2.2
40225	-457704000	8.8
40225	-455025600	7.1
40225	-452347200	3.8
40225	-449755200	-1.4
40225	-447076800	-19.1
40225	-444484800	-25.1
40225	-441806400	-20.9
40225	-439128000	-21.9
40225	-436622400	-12.9
40225	-433944000	-19.8
40225	-431352000	-4.8
40225	-428673600	1.4
40225	-426081600	7.4
40225	-423403200	8.6
40225	-420724800	1
40225	-418132800	-8.1
40225	-415454400	-15.1
40225	-412862400	-15
40225	-410184000	-20.3
40225	-407505600	-22.1
40225	-405086400	-30.5
40225	-402408000	-13.4
40225	-399816000	-4.9
40225	-397137600	1.2
40225	-394545600	6
40225	-391867200	9.5
40225	-389188800	1.8
40225	-386596800	-7.6
40225	-383918400	-24.8
40225	-381326400	-24.8
40225	-378648000	-19.1
40225	-375969600	-27.1
40225	-373550400	-28.9
40225	-370872000	-18.7
40225	-368280000	-9.8
40225	-365601600	0.1
40225	-363009600	5
40225	-360331200	3
40225	-357652800	-0.6
40225	-355060800	-6.6
40225	-352382400	-13.6
40225	-349790400	-30.3
40225	-347112000	-22.3
40225	-344433600	-20.6
40225	-342014400	-15.4
40225	-339336000	-20.3
40225	-336744000	-4.2
40225	-334065600	2.9
40225	-331473600	8.4
40225	-328795200	8.4
40225	-326116800	4.5
40225	-323524800	-6.9
40225	-320846400	-8
40225	-318254400	-13.8
40225	-315576000	-25
40225	-312897600	-34.5
40225	-310392000	-26.2
40225	-307713600	-13.8
40225	-305121600	-7.8
40225	-302443200	0.3
40225	-299851200	4.7
40225	-297172800	2.8
40225	-294494400	1.8
40225	-291902400	-6
40225	-289224000	-15.2
40225	-286632000	-14.1
40225	-283953600	-23.2
40225	-281275200	-22.8
40225	-278856000	-12.6
40225	-276177600	-12
40225	-273585600	-7.5
40225	-270907200	1.2
40225	-268315200	8.3
40225	-265636800	6.9
40225	-262958400	2.5
40225	-260366400	-3.3
40225	-257688000	-14.8
40225	-255096000	-22.9
40225	-252417600	-24.2
40225	-249739200	-21.2
40225	-247320000	-20.7
40225	-244641600	-10.4
40225	-242049600	-4.9
40225	-239371200	1.2
40225	-236779200	8.3
40225	-234100800	6.4
40225	-231422400	4.4
40225	-228830400	-6.9
40225	-226152000	-10.7
40225	-223560000	-24.9
40225	-220881600	-21.5
40225	-218203200	-28.3
40225	-215784000	-29.6
40225	-213105600	-15.6
40225	-210513600	-5.7
40225	-207835200	1.6
40225	-205243200	4
40225	-202564800	6.5
40225	-199886400	0.7
40225	-197294400	-2.2
40225	-194616000	-14.7
40225	-192024000	-27.1
40225	-189345600	-27.7
40225	-186667200	-18.5
40225	-184161600	-23.4
40225	-181483200	-21.8
40225	-178891200	-9.3
40225	-176212800	-1
40225	-173620800	5.4
40225	-170942400	3.5
40225	-168264000	3.6
40225	-165672000	-4
40225	-162993600	-22.4
40225	-160401600	-16.5
40225	-157723200	-21.2
40225	-155044800	-26.2
40225	-152625600	-19.4
40225	-149947200	-15.8
40225	-147355200	-10.7
40225	-144676800	-0.2
40225	-142084800	5.5
40225	-139406400	6.5
40225	-136728000	1.6
40225	-134136000	-7.8
40225	-131457600	-20.2
40225	-128865600	-20
40225	-126187200	-22.4
40225	-123508800	-34.9
40225	-121089600	-28.1
40225	-118411200	-18.3
40225	-115819200	-8
40225	-113140800	-0.6
40225	-110548800	5
40225	-107870400	3.7
40225	-105192000	1.4
40225	-102600000	-11.3
40225	-99921600	-13.6
40225	-97329600	-11.9
40225	-94651200	-28
40225	-91972800	-22.2
40225	-89553600	-13.6
40225	-86875200	-10.8
40225	-84283200	-8
40225	-81604800	0.7
40225	-79012800	8
40225	-76334400	6.2
40225	-73656000	3.1
40225	-71064000	-1
40225	-68385600	-5.3
40225	-65793600	-14.4
40225	-63115200	-22.3
40225	-60436800	-20.1
40225	-57931200	-18.6
40225	-55252800	-16.1
40225	-52660800	-6.5
40225	-49982400	-1.8
40225	-47390400	2.1
40225	-44712000	4.2
40225	-42033600	0.4
40225	-39441600	-6.5
40225	-36763200	-24.3
40225	-34171200	-25.9
40225	-31492800	-26.1
40225	-28814400	-26.2
40225	-26395200	-25.1
40225	-23716800	-18.3
40225	-21124800	-10.6
40225	-18446400	-0.5
40225	-15854400	5
40225	-13176000	3.8
40225	-10497600	0.7
40225	-7905600	-5.6
40225	-5227200	-7.4
40225	-2635200	-11.6
40225	43200	-26.9
40225	2721600	-24.4
40225	5140800	-17.4
40225	7819200	-16.7
40225	10411200	-9.3
40225	13089600	-0.4
40225	15681600	4.4
40225	18360000	2.7
40225	21038400	2.8
40225	23630400	-8.6
40225	26308800	-14.3
40225	28900800	-20.4
40225	31579200	-26
40225	34257600	-26.4
40225	36676800	-19.5
40225	39355200	-20
40225	41947200	-5
40225	44625600	-0.6
40225	47217600	3.1
40225	49896000	6
40225	52574400	3.1
40225	55166400	-8.2
40225	57844800	-12.8
40225	60436800	-19.5
40225	63115200	-20.8
40225	65793600	-19.9
40225	68299200	-20.4
40225	70977600	-14.1
40225	73569600	-9.8
40225	76248000	1.3
40225	78840000	4.1
40225	81518400	5
40225	84196800	2.1
40225	86788800	-4
40225	89467200	-22.9
40225	92059200	-18.5
40225	94737600	-27.6
40225	97416000	-18.5
40225	99835200	-17
40225	102513600	-11.1
40225	105105600	-6.1
40225	107784000	0.3
40225	110376000	4.2
40225	113054400	6.9
40225	115732800	1.4
40225	118324800	-8
40225	121003200	-13.7
40225	123595200	-23.3
40225	126273600	-22.7
40225	128952000	-27.6
40225	131371200	-16.7
40225	134049600	-15.2
40225	136641600	-8
40225	139320000	-0.2
40225	141912000	6.4
40225	144590400	5.4
40225	147268800	2.5
40225	149860800	-7.9
40225	152539200	-22.5
40225	155131200	-12.6
40225	157809600	-18.3
40225	160488000	-26.3
40225	162907200	-21.9
40225	165585600	-13.8
40225	168177600	-6.7
40225	170856000	0.4
40225	173448000	4.8
40225	176126400	5.7
40225	178804800	4.4
40225	181396800	-5.1
40225	184075200	-16.2
40225	186667200	-12.4
40225	189345600	-25.6
40225	192024000	-22.2
40225	194529600	-16.3
40225	197208000	-8.8
40225	199800000	-6.2
40225	202478400	1.1
40225	205070400	7
40225	207748800	9.2
40225	210427200	2.6
40225	213019200	-8.9
40225	215697600	-9.7
40225	218289600	-17.6
40225	220968000	-22.1
40225	223646400	-34.3
40225	226065600	-25.8
40225	228744000	-10.8
40225	231336000	-3.5
40225	234014400	2.6
40225	236606400	6.3
40225	239284800	5.6
40225	241963200	3.1
40225	244555200	-11.5
40225	247233600	-7.9
40225	249825600	-16.6
40225	252504000	-25.7
40225	255182400	-27.5
40225	257601600	-20.2
40225	260280000	-19.9
40225	262872000	-6.7
40225	265550400	-0.3
40225	268142400	4.7
40225	270820800	2.1
40225	273499200	0.9
40225	276091200	-4.8
40225	278769600	-12.5
40225	281361600	-27.1
40225	284040000	-29
40225	286718400	-32.6
40225	289137600	-28.7
40225	291816000	-20.2
40225	294408000	-6.9
40225	297086400	0.2
40225	299678400	6.2
40225	302356800	6.9
40225	305035200	4.6
40225	307627200	-6.2
40225	310305600	-13
40225	312897600	-18.3
40225	315576000	-24
40225	318254400	-18.1
40225	320760000	-20.7
40225	323438400	-12.8
40225	326030400	-5.9
40225	328708800	0.2
40225	331300800	4
40225	333979200	4
40225	336657600	1.6
40225	339249600	-0.5
40225	341928000	-19.2
40225	344520000	-18.5
40225	347198400	-12.9
40225	349876800	-20.6
40225	352296000	-29.1
40225	354974400	-16
40225	357566400	-9.6
40225	360244800	0.1
40225	362836800	3.3
40225	365515200	8.6
40225	368193600	4
40225	370785600	-3.7
40225	373464000	-5.8
40225	376056000	-14.7
40225	378734400	-26.3
40225	381412800	-23.9
40225	383832000	-23.5
40225	386510400	-11.7
40225	389102400	-5.1
40225	391780800	0.7
40225	394372800	7.4
40225	397051200	5.4
40225	399729600	2.3
40225	402321600	-9.6
40225	4.05e+08	-15
40225	407592000	-15.4
40225	410270400	-19.3
40225	412948800	-23.9
40225	415368000	-21.1
40225	418046400	-16.9
40225	420638400	-8.3
40225	423316800	0.2
40225	425908800	5.4
40225	428587200	6.5
40225	431265600	3.8
40225	433857600	-3
40225	436536000	-11.5
40225	439128000	-19.5
40225	441806400	-14.4
40225	444484800	-12.1
40225	446990400	-16.6
40225	449668800	-21.1
40225	452260800	-6.9
40225	454939200	1.9
40225	457531200	10.2
40225	460209600	7.3
40225	462888000	4.3
