group	x	y
40403	-1151928000	1.8
40403	-1149249600	1.3
40403	-1146571200	-3
40403	-1143979200	-11.2
40403	-1141300800	-25.7
40403	-1138708800	-28.7
40403	-1136030400	-29.2
40403	-1133352000	-24.5
40403	-1130932800	-28.4
40404	-1075636800	-24.4
40404	-1072958400	-32.3
40404	-1070280000	-30.2
40404	-1067774400	-31
40404	-1065096000	-20.6
40404	-1062504000	-9.5
40404	-1059825600	1.4
40404	-1057233600	4.2
40404	-1054555200	2.7
40404	-1051876800	0.5
40404	-1049284800	-8.5
40404	-1046606400	-18.5
40404	-1044014400	-24.6
40404	-1041336000	-28.7
40404	-1038657600	-27.7
40404	-1036238400	-29.9
40404	-1033560000	-20.8
40404	-1030968000	-7.8
40404	-1028289600	-0.5
40404	-1025697600	2.4
40404	-1023019200	3.1
40404	-1020340800	-1.5
40404	-1017748800	-9.1
40404	-1015070400	-18.8
40404	-1012478400	-22.4
40404	-1009800000	-25.5
40404	-1007121600	-29.6
40404	-1004702400	-29.5
40404	-1002024000	-18.2
40404	-999432000	-12.1
40404	-996753600	-0.1
40404	-994161600	3.4
40404	-991483200	3.9
40404	-988804800	1.2
40404	-986212800	-8.1
40404	-983534400	-15.8
40404	-980942400	-22.8
40404	-978264000	-31.8
40404	-975585600	-29.2
40405	-970488000	-25
40405	-967896000	-11.5
40405	-965217600	-1.3
40405	-962625600	1.8
40405	-959947200	2.3
40405	-957268800	-0.6
40405	-954676800	-9
40405	-951998400	-21.5
40405	-949406400	-26.8
40405	-946728000	-23.7
40405	-944049600	-27.5
40405	-941544000	-26
40405	-938865600	-18.2
40405	-936273600	-7.4
40405	-933595200	-0.2
40405	-931003200	4.2
40405	-928324800	2.8
40405	-925646400	-2.2
40405	-923054400	-11.2
40405	-920376000	-21.4
40405	-917784000	-28.2
40405	-915105600	-32.7
40405	-912427200	-32.6
40405	-910008000	-29.9
40405	-907329600	-22.1
40405	-904737600	-10.4
40405	-902059200	-2.3
40405	-899467200	3.9
40405	-896788800	1.8
40405	-894110400	-1.2
40405	-891518400	-9.8
40405	-888840000	-24.3
40405	-886248000	-25.5
40405	-883569600	-28.2
40405	-880891200	-29.4
40405	-878472000	-32.6
40405	-875793600	-20.4
40405	-873201600	-8.9
40405	-870523200	-1.2
40405	-867931200	1.7
40405	-865252800	2
40405	-862574400	-1
40405	-859982400	-10
40405	-857304000	-21.7
40405	-854712000	-26.5
40405	-852033600	-29.4
