group	x	y
9676	-283953600	26.1
9676	-281275200	26.5
9676	-278856000	27.5
9676	-276177600	27.8
9676	-273585600	28.5
9676	-270907200	27.5
9676	-268315200	27.3
9676	-265636800	26.9
9676	-262958400	26.8
9676	-260366400	26.6
9676	-257688000	27
9676	-255096000	26.4
9676	-252417600	25.8
9676	-249739200	26.1
9676	-247320000	26.9
9676	-244641600	27.8
9676	-242049600	28.1
9676	-239371200	27.7
9676	-236779200	27.6
9676	-234100800	26.3
9676	-231422400	27
9676	-228830400	27.1
9676	-226152000	26.6
9676	-223560000	26.3
9676	-220881600	25.2
9676	-218203200	25.4
9676	-215784000	26.5
9676	-213105600	27.7
9676	-210513600	28.2
9676	-207835200	28.2
9676	-205243200	27.5
9676	-202564800	26.8
9676	-199886400	27.5
9676	-197294400	26.9
9676	-194616000	27.4
9676	-192024000	26.8
9676	-189345600	27.2
9676	-186667200	26.8
9676	-184161600	27.4
9676	-181483200	28.2
9676	-178891200	28.5
9676	-176212800	27.5
9676	-173620800	26.9
9676	-170942400	27
9676	-168264000	26.5
9676	-165672000	26.3
9676	-162993600	26.4
9676	-160401600	25.9
9676	-157723200	25.2
9676	-155044800	25.9
9676	-152625600	26.5
9676	-149947200	27.7
9676	-147355200	27.6
9676	-144676800	27.7
9676	-142084800	27.1
9676	-139406400	26.4
9676	-136728000	26.9
9676	-134136000	26.9
9676	-131457600	27.5
9676	-128865600	26.8
9676	-126187200	26.7
9676	-123508800	26.8
9676	-121089600	27.5
9676	-118411200	28.4
9676	-115819200	28.4
9676	-113140800	27.3
9676	-110548800	27
9676	-107870400	26.7
9676	-105192000	27.2
9676	-102600000	26.5
9676	-99921600	26.7
9676	-97329600	26.5
9676	-94651200	26
9676	-91972800	26.1
9676	-89553600	26.7
9676	-86875200	27.7
9676	-84283200	28
9676	-81604800	27.8
9676	-79012800	27.2
9676	-76334400	27.4
9676	-73656000	26.7
9676	-71064000	26.2
9676	-68385600	26.5
9676	-65793600	26.5
9676	-63115200	25.4
9676	-60436800	25.9
9676	-57931200	26.6
9676	-55252800	27.4
9676	-52660800	27.4
9676	-49982400	27.5
9676	-47390400	26.7
9676	-44712000	27.1
9676	-42033600	27
9676	-39441600	26.6
9676	-36763200	26.8
9676	-34171200	26.8
9676	-31492800	26.5
9676	-28814400	26.7
9676	-26395200	27.2
9676	-23716800	28.3
9676	-21124800	28.1
9676	-18446400	27.8
9676	-15854400	27.1
9676	-13176000	26.5
9676	-10497600	27
9676	-7905600	26.8
9676	-5227200	26.3
9676	-2635200	26.3
9676	43200	26.4
9676	2721600	26.3
9676	5140800	27.4
9676	7819200	27.9
9676	10411200	27.6
9676	13089600	27.6
9676	15681600	27
9676	18360000	26.9
9676	21038400	26.6
9676	23630400	26.5
9676	26308800	26.6
9676	28900800	26.2
9676	31579200	26
9676	34257600	25.4
9676	36676800	26.8
9676	39355200	27.6
9676	41947200	27.9
9676	44625600	27.4
9676	47217600	27.4
9676	49896000	26.4
9676	52574400	26.7
9676	55166400	26.5
9676	57844800	25.9
9676	60436800	26.2
9676	63115200	25.5
9676	65793600	26.2
9676	68299200	26.7
9676	70977600	27.6
9676	73569600	28.5
9676	76248000	28
9676	78840000	28.1
9676	81518400	27.5
9676	84196800	27.3
9676	86788800	27.6
9676	89467200	27.1
9676	92059200	27.4
9676	94737600	27.2
9676	97416000	27.4
9676	99835200	27.9
9676	102513600	28
9676	105105600	28
9676	107784000	28
9676	110376000	27.4
9676	113054400	27.3
9676	115732800	26.2
9676	118324800	27.3
9676	121003200	26.6
9676	123595200	26.2
9676	126273600	25.6
9676	128952000	25.5
9676	131371200	26.5
9676	134049600	27.5
9676	136641600	28
9676	139320000	27.5
9676	141912000	27.1
9676	144590400	27.2
9676	147268800	26.5
9676	149860800	26.4
9676	152539200	26.8
9676	155131200	26.6
9676	157809600	25.8
9676	160488000	25.7
9676	162907200	26.2
9676	165585600	27.6
9676	168177600	27.1
9676	170856000	27
9676	173448000	26.5
9676	176126400	27.1
9676	178804800	25.8
9676	181396800	26.2
9676	184075200	26
9676	186667200	25.9
9676	189345600	25.2
9676	192024000	25.5
9676	194529600	26.5
9676	197208000	27.1
9676	199800000	27.4
9676	202478400	26.9
9676	205070400	27
9676	207748800	26.5
9676	210427200	26.8
9676	213019200	26.4
9676	215697600	26.6
9676	218289600	26.2
9676	220968000	25.8
9676	223646400	25.3
9676	226065600	26.3
9676	228744000	27.5
9676	231336000	27.7
9676	234014400	27.3
9676	236606400	27.2
9676	239284800	26.9
9676	241963200	27.3
9676	244555200	26.5
9676	247233600	26.4
9676	249825600	26.3
9676	252504000	26
9676	255182400	26.1
9676	257601600	27.3
9676	260280000	27.7
9676	262872000	28
9676	265550400	27.4
9676	268142400	26.9
9676	270820800	27.3
9676	273499200	26.7
9676	276091200	26.6
9676	278769600	26.3
9676	281361600	26.6
9676	284040000	26.3
9676	286718400	26.7
9676	289137600	27
9676	291816000	27.9
9676	294408000	28.2
9676	297086400	27.4
9676	299678400	27
9676	302356800	27.5
9676	305035200	26.4
9676	307627200	26.4
9676	310305600	26.4
9676	312897600	26.4
9676	315576000	26.2
9676	318254400	26.3
9676	320760000	27.2
9676	323438400	27.7
9676	326030400	28.4
9676	328708800	27.4
9676	331300800	27.4
9676	333979200	26.8
9676	336657600	27.3
9676	339249600	27.1
9676	341928000	26.6
9676	344520000	25.9
9676	347198400	25.8
9676	349876800	26.5
9676	352296000	27.3
9676	354974400	28
9676	357566400	27.8
9676	360244800	27.8
9676	362836800	27.2
9676	365515200	27.7
9676	368193600	27.2
9676	370785600	27
9676	373464000	26.6
9676	376056000	26.7
9676	378734400	26.5
9676	381412800	26.8
9676	383832000	27.6
9676	386510400	28
9676	389102400	27.9
9676	391780800	27.5
9676	394372800	27.4
9676	397051200	27.2
9676	399729600	27.3
9676	402321600	26.7
9676	4.05e+08	27.4
9676	407592000	27.4
9676	410270400	27.1
9676	412948800	27.9
9676	415368000	28.6
9676	418046400	29.1
9676	420638400	28.2
9676	423316800	28.1
9676	425908800	27.6
9676	428587200	27.6
9676	431265600	27.1
9676	433857600	27.2
9676	436536000	26.7
9676	439128000	26.1
9676	441806400	25.9
9676	444484800	25.9
9676	446990400	26.7
9676	449668800	27.1
9676	452260800	27
9676	454939200	27.2
9676	457531200	26.8
9676	460209600	27.5
9676	462888000	26.5
9676	465480000	26.6
9676	468158400	26.7
9676	470750400	26.5
9676	473428800	26.3
9676	476107200	27.1
9676	478526400	27.5
9676	481204800	27.7
9676	483796800	27.6
9676	486475200	27.9
9676	489067200	26.7
9676	491745600	27.3
9676	494424000	26.6
9676	497016000	26.7
9676	499694400	27
9676	502286400	26.7
9676	504964800	25.9
9676	507643200	26.5
9676	510062400	26.7
9676	512740800	27.9
9676	515332800	28.3
9676	518011200	27.5
9676	520603200	27.3
9676	523281600	27.1
9676	525960000	27.1
9676	528552000	27
9676	531230400	26.6
