group	x	y
28031	-2427105600	-6.2
28031	-2424686400	2.5
28031	-2422008000	9.3
28031	-2419416000	14.6
28031	-2416737600	22.1
28031	-2414145600	25
28031	-2411467200	21.6
28031	-2408788800	19.3
28031	-2406196800	12.5
28031	-2403518400	2.8
28031	-2400926400	-2.8
28031	-2398248000	-3.4
28031	-2395569600	-4.6
28031	-2393150400	7.2
28031	-2390472000	12.2
28031	-2387880000	16.2
28031	-2385201600	24
28031	-2382609600	24.4
28031	-2379931200	23.6
28031	-2377252800	19.5
28031	-2374660800	12.5
28031	-2371982400	1.4
28031	-2369390400	0.8
28031	-2366712000	-7.7
28031	-2364033600	-8.3
28031	-2361614400	3.2
28031	-2358936000	12.4
28031	-2356344000	17.4
28031	-2353665600	22.9
28031	-2351073600	24.2
28031	-2348395200	24.1
28031	-2345716800	21.6
28031	-2343124800	9.4
28031	-2340446400	3.3
28031	-2337854400	-1.2
28031	-2335176000	-2.4
28031	-2332497600	-2
28031	-2329992000	1.3
28031	-2327313600	15.2
28031	-2324721600	20.7
28031	-2322043200	22.3
28031	-2319451200	25.1
28031	-2316772800	24.2
28031	-2314094400	16.7
28031	-2311502400	10.4
28031	-2308824000	3.3
28031	-2306232000	1.5
28031	-2303553600	-5.4
28031	-2300875200	-0.5
28031	-2298456000	3.2
28031	-2295777600	10.6
28031	-2293185600	15.6
28031	-2290507200	23
28031	-2287915200	25.7
28031	-2285236800	22.7
28031	-2282558400	23.4
28031	-2279966400	15.5
28031	-2277288000	4.3
28031	-2274696000	-4.8
28031	-2272017600	-3
28031	-2269339200	-2.2
28031	-2266920000	7.2
28031	-2264241600	10.3
28031	-2261649600	17.1
28031	-2258971200	23.2
28031	-2256379200	24
28031	-2253700800	22.9
28031	-2251022400	20.5
28031	-2248430400	10.8
28031	-2245752000	3.2
28031	-2243160000	-3.3
28031	-2240481600	-3.5
28031	-2237803200	-8.1
28031	-2235384000	-0.7
28031	-2232705600	11.5
28031	-2230113600	17.2
28031	-2227435200	22.4
28031	-2224843200	23.1
28031	-2222164800	24.1
28031	-2219486400	17.5
28031	-2216894400	15.3
28031	-2214216000	8.1
28031	-2211624000	-2.3
28031	-2208945600	-1.2
28031	-2206267200	-6.5
28031	-2203848000	0.2
28031	-2201169600	12.1
28031	-2198577600	17.7
28031	-2195899200	21.8
28031	-2193307200	23.9
28031	-2190628800	26.8
28031	-2187950400	20.1
28031	-2185358400	16.1
28031	-2182680000	3.3
28031	-2180088000	-1.6
28031	-2177409600	-2
28031	-2174731200	-7.1
28031	-2172312000	3.2
28031	-2169633600	9.9
28031	-2167041600	16.2
28031	-2164363200	23.2
28031	-2161771200	28.1
28031	-2159092800	23.9
28031	-2156414400	18.9
28031	-2153822400	12.8
28031	-2151144000	2.8
28031	-2148552000	-4.8
28031	-2145873600	-4
28031	-2143195200	-7.5
28031	-2140776000	5
28031	-2138097600	9.7
28031	-2135505600	18.9
28031	-2132827200	19.5
28031	-2130235200	24.1
28031	-2127556800	21.3
28031	-2124878400	16
28031	-2122286400	13.2
28031	-2119608000	7.5
28031	-2117016000	-3.6
28031	-2114337600	-4.1
28031	-2111659200	-4.2
28031	-2109240000	6.5
28031	-2106561600	11.2
28031	-2103969600	17.5
28031	-2101291200	18.8
28031	-2098699200	24.1
28031	-2096020800	22.4
28031	-2093342400	18.1
28031	-2090750400	12.4
28031	-2088072000	2.6
28031	-2085480000	-5.2
28031	-2082801600	-7.9
28031	-2080123200	-6.7
28031	-2077617600	3.1
28031	-2074939200	7.7
28031	-2072347200	16.3
28031	-2069668800	20.2
28031	-2067076800	22.4
28031	-2064398400	20.7
28031	-2061720000	19.4
28031	-2059128000	13.1
28031	-2056449600	5
28031	-2053857600	-2.6
28031	-2051179200	-8.1
28031	-2048500800	-10.2
28031	-2046081600	6.7
28031	-2043403200	10.4
28031	-2040811200	16.3
28031	-2038132800	22.1
28031	-2035540800	22.2
28031	-2032862400	23.7
28031	-2030184000	19.9
28031	-2027592000	11.4
28031	-2024913600	4.5
28031	-2022321600	-1.2
28031	-2019643200	-1.8
28031	-2016964800	-2.5
28031	-2014545600	-1.8
28031	-2011867200	12.5
28031	-2009275200	17.2
28031	-2006596800	20.6
28031	-2004004800	22.4
28031	-2001326400	24.2
28031	-1998648000	21.6
28031	-1996056000	12
28031	-1993377600	3.3
28031	-1990785600	-0.9
28031	-1988107200	-2.5
28031	-1985428800	-2.3
28031	-1983009600	7.9
28031	-1980331200	6.9
28031	-1977739200	13.4
28031	-1975060800	19.9
28031	-1972468800	23.7
28031	-1969790400	22.3
28031	-1967112000	18
28031	-1964520000	11.1
28031	-1961841600	3.5
28031	-1959249600	0.7
28031	-1956571200	-2.7
28031	-1953892800	-3.2
28031	-1951387200	5.6
28031	-1948708800	11
28031	-1946116800	16.9
28031	-1943438400	20.5
28031	-1940846400	24
28031	-1938168000	23
28031	-1935489600	21.4
28031	-1932897600	12.2
28031	-1930219200	5.8
28031	-1927627200	-1
28031	-1924948800	-3.3
28031	-1922270400	-0.8
28031	-1919851200	3.4
28031	-1917172800	9.6
28031	-1914580800	15.6
28031	-1911902400	21.8
28031	-1909310400	22.7
28031	-1906632000	24.8
28031	-1903953600	17.6
28031	-1901361600	9.4
28031	-1898683200	9.4
28031	-1896091200	-6.9
28031	-1893412800	-4.2
28031	-1890734400	-4.5
28031	-1888315200	10
28031	-1885636800	11.2
28031	-1883044800	13.7
28031	-1880366400	20.2
28031	-1877774400	23.5
28031	-1875096000	21.9
28031	-1872417600	17.9
28031	-1869825600	13.6
28031	-1867147200	1
28031	-1864555200	-3.5
28031	-1861876800	-2.6
28031	-1859198400	-0.1
28031	-1856779200	5.3
28031	-1854100800	9.4
28031	-1851508800	20.5
28031	-1848830400	25.6
28031	-1846238400	24.6
28031	-1843560000	22.3
28031	-1840881600	20.4
28031	-1838289600	11
28031	-1835611200	0.6
28031	-1833019200	0.5
28031	-1830340800	-11.9
28031	-1827662400	-5.9
28031	-1825156800	-2.4
28031	-1822478400	11.1
28031	-1819886400	18.4
28031	-1817208000	20.1
28031	-1814616000	24.3
28031	-1811937600	22.2
28031	-1809259200	18.7
28031	-1806667200	12.3
28031	-1803988800	5.2
28031	-1801396800	0.4
28031	-1798718400	-2.8
28031	-1796040000	-4.8
28031	-1793620800	1.8
28031	-1790942400	11
28031	-1788350400	16.6
28031	-1785672000	22.1
