group	x	y
37970	-407505600	-3.9
37970	-405086400	-11.7
37970	-402408000	-18.9
37970	-399816000	-22.2
37970	-397137600	-20
37970	-394545600	-25.6
37970	-391867200	-27.2
37970	-389188800	-23.3
37970	-386596800	-17.2
37970	-383918400	-6.7
37970	-381326400	-0.6
37970	-378648000	-0.6
37970	-375969600	-2.2
37970	-373550400	-7.8
37970	-370872000	-13.9
37970	-368280000	-23.9
37970	-365601600	-22.2
37970	-363009600	-28.9
37970	-360331200	-25.6
37970	-357652800	-26.1
37970	-355060800	-19.4
37970	-352382400	-8.9
37970	-349790400	-2.8
37970	-347112000	-1.1
37970	-344433600	-3.3
37970	-342014400	-9.4
37970	-339336000	-17.8
37970	-336744000	-23.3
37970	-334065600	-22.8
37970	-331473600	-22.8
37970	-328795200	-31.1
37970	-326116800	-26.7
37970	-323524800	-23.3
37970	-320846400	-10.6
37970	-318254400	-1.7
37970	-315576000	-1.7
37970	-312897600	-4.4
37970	-310392000	-12.8
37970	-307713600	-20.6
37970	-305121600	-22.2
37970	-302443200	-24.4
37970	-299851200	-28.9
37970	-297172800	-25.6
37970	-294494400	-24.4
37970	-291902400	-16.7
37970	-289224000	-8.9
37970	-286632000	-2.2
37970	-283953600	0
37970	-281275200	-3.5
37970	-278856000	-9.3
37970	-276177600	-14.8
37970	-273585600	-21.4
37970	-270907200	-19.3
37970	-268315200	-24.8
37970	-265636800	-29.2
37970	-262958400	-22.2
37970	-260366400	-17.8
37970	-257688000	-8
37970	-255096000	-2.9
37970	-252417600	-2.4
37970	-249739200	-3
37970	-247320000	-11.8
37970	-244641600	-20.3
37970	-242049600	-24.4
37970	-239371200	-26.4
37970	-236779200	-29.2
37970	-234100800	-25.8
37970	-231422400	-26.8
37971	-226152000	-8.4
37971	-223560000	-3.6
37971	-220881600	-1.3
37971	-218203200	-3.8
37971	-215784000	-10.5
37971	-213105600	-18.7
37971	-210513600	-21.7
37971	-207835200	-23.8
37971	-205243200	-25.4
37971	-202564800	-22.5
37971	-199886400	-22.4
37971	-197294400	-18
37971	-194616000	-6.4
37971	-192024000	-2.5
37971	-189345600	-1.8
37971	-186667200	-4.1
37972	-162993600	-7.7
37972	-160401600	-1.4
37972	-157723200	-0.8
37973	-94651200	0.4
37973	-91972800	-0.6
37974	-71064000	-20.1
37974	-68385600	-8.2
37974	-65793600	0.8
37974	-63115200	-0.9
37974	-60436800	-2.7
37975	-39441600	-14.3
37975	-36763200	-8.9
37975	-34171200	-2.6
37975	-31492800	-0.9
37975	-28814400	-3.6
37976	-5227200	-7.8
37976	-2635200	-1.5
37976	43200	-0.9
37976	2721600	-1.5
37977	57844800	-8.9
37977	60436800	-1.8
37977	63115200	-0.3
37977	65793600	-2.1
